0,0,0
0.2,-0.0592,0
0.4,-0.2336,0
0.6,-0.5184,0
0.8,-0.9088,0
1,-1.4,0
1.2,-1.9872,0
1.4,-2.6656,0
1.6,-3.4304,0
1.8,-4.2768,0
2,-5.2,0
2.2,-6.1952,0
2.4,-7.2576,0
2.6,-8.3824,0
2.8,-9.5648,0
3,-10.8,0
3.2,-12.083,0
3.4,-13.41,0
3.6,-14.774,0
3.8,-16.173,0
4,-17.6,0
4.2,-19.051,0
4.4,-20.522,0
4.6,-22.006,0
4.8,-23.501,0
5,-25,0
5.2,-26.499,0
5.4,-27.994,0
5.6,-29.478,0
5.8,-30.949,0
6,-32.4,0
6.2,-33.827,0
6.4,-35.226,0
6.6,-36.59,0
6.8,-37.917,0
7,-39.2,0
7.2,-40.435,0
7.4,-41.618,0
7.6,-42.742,0
7.8,-43.805,0
8,-44.8,0
8.2,-45.723,0
8.4,-46.57,0
8.6,-47.334,0
8.8,-48.013,0
9,-48.6,0
9.2,-49.091,0
9.4,-49.482,0
9.6,-49.766,0
9.8,-49.941,0
10,-50,0
10.2,-50.047,-0.10656
10.4,-50.187,-0.42048
10.6,-50.415,-0.93312
10.8,-50.727,-1.6358
11,-51.12,-2.52
11.2,-51.59,-3.577
11.4,-52.132,-4.7981
11.6,-52.744,-6.1747
11.8,-53.421,-7.6982
12,-54.16,-9.36
12.2,-54.956,-11.151
12.4,-55.806,-13.064
12.6,-56.706,-15.088
12.8,-57.652,-17.217
13,-58.64,-19.44
13.2,-59.667,-21.75
13.4,-60.728,-24.137
13.6,-61.82,-26.594
13.8,-62.938,-29.111
14,-64.08,-31.68
14.2,-65.241,-34.292
14.4,-66.417,-36.939
14.6,-67.605,-39.612
14.8,-68.801,-42.301
15,-70,-45
15.2,-71.199,-47.699
15.4,-72.395,-50.388
15.6,-73.583,-53.061
15.8,-74.759,-55.708
16,-75.92,-58.32
16.2,-77.062,-60.889
16.4,-78.18,-63.406
16.6,-79.272,-65.863
16.8,-80.333,-68.25
17,-81.36,-70.56
17.2,-82.348,-72.783
17.4,-83.294,-74.912
17.6,-84.194,-76.936
17.8,-85.044,-78.849
18,-85.84,-80.64
18.2,-86.579,-82.302
18.4,-87.256,-83.825
18.6,-87.868,-85.202
18.8,-88.41,-86.423
19,-88.88,-87.48
19.2,-89.273,-88.364
19.4,-89.585,-89.067
19.6,-89.813,-89.58
19.8,-89.953,-89.893
20,-90,-90
20.2,-89.893,-90
20.4,-89.58,-90
20.6,-89.067,-90
20.8,-88.364,-90
21,-87.48,-90
21.2,-86.423,-90
21.4,-85.202,-90
21.6,-83.825,-90
21.8,-82.302,-90
22,-80.64,-90
22.2,-78.849,-90
22.4,-76.936,-90
22.6,-74.912,-90
22.8,-72.783,-90
23,-70.56,-90
23.2,-68.25,-90
23.4,-65.863,-90
23.6,-63.406,-90
23.8,-60.889,-90
24,-58.32,-90
24.2,-55.708,-90
24.4,-53.061,-90
24.6,-50.388,-90
24.8,-47.699,-90
25,-45,-90
25.2,-42.301,-90
25.4,-39.612,-90
25.6,-36.939,-90
25.8,-34.292,-90
26,-31.68,-90
26.2,-29.111,-90
26.4,-26.594,-90
26.6,-24.137,-90
26.8,-21.75,-90
27,-19.44,-90
27.2,-17.217,-90
27.4,-15.088,-90
27.6,-13.064,-90
27.8,-11.151,-90
28,-9.36,-90
28.2,-7.6982,-90
28.4,-6.1747,-90
28.6,-4.7981,-90
28.8,-3.577,-90
29,-2.52,-90
29.2,-1.6358,-90
29.4,-0.93312,-90
29.6,-0.42048,-90
29.8,-0.10656,-90
30,0,-90
30.2,0.10656,-89.893
30.4,0.42048,-89.58
30.6,0.93312,-89.067
30.8,1.6358,-88.364
31,2.52,-87.48
31.2,3.577,-86.423
31.4,4.7981,-85.202
31.6,6.1747,-83.825
31.8,7.6982,-82.302
32,9.36,-80.64
32.2,11.151,-78.849
32.4,13.064,-76.936
32.6,15.088,-74.912
32.8,17.217,-72.783
33,19.44,-70.56
33.2,21.75,-68.25
33.4,24.137,-65.863
33.6,26.594,-63.406
33.8,29.111,-60.889
34,31.68,-58.32
34.2,34.292,-55.708
34.4,36.939,-53.061
34.6,39.612,-50.388
34.8,42.301,-47.699
35,45,-45
35.2,47.699,-42.301
35.4,50.388,-39.612
35.6,53.061,-36.939
35.8,55.708,-34.292
36,58.32,-31.68
36.2,60.889,-29.111
36.4,63.406,-26.594
36.6,65.863,-24.137
36.8,68.25,-21.75
37,70.56,-19.44
37.2,72.783,-17.217
37.4,74.912,-15.088
37.6,76.936,-13.064
37.8,78.849,-11.151
38,80.64,-9.36
38.2,82.302,-7.6982
38.4,83.825,-6.1747
38.6,85.202,-4.7981
38.8,86.423,-3.577
39,87.48,-2.52
39.2,88.364,-1.6358
39.4,89.067,-0.93312
39.6,89.58,-0.42048
39.8,89.893,-0.10656
40,90,0
40.2,90,0
40.4,90,0
40.6,90,0
40.8,90,0
41,90,0
41.2,90,0
41.4,90,0
41.6,90,0
41.8,90,0
42,90,0
42.2,90,0
