1633715065.728835,0.152096,-3.052234
1633715065.8189137,0.152096,-3.052234
1633715065.9391637,0.152096,-3.052234
1633715066.0288172,0.152096,-3.052234
1633715066.1190653,0.152096,-3.052234
1633715066.209136,0.152096,-3.052234
1633715066.3289237,0.152096,-3.497879
1633715066.4192162,0.152096,-3.497879
1633715066.5089314,0.152096,-4.257218
1633715066.6289103,-1.695121,-6.149218
1633715066.7190561,-4.017278,-5.190863
1633715066.8386996,-2.82949,-2.815278
1633715066.9291258,-2.82949,-1.849128
1633715067.018982,-5.507503,-1.849128
1633715067.1399846,-3.972126,-1.849128
1633715067.2292523,-0.962165,-1.271849
1633715067.3192477,-0.962165,-1.271849
1633715067.409231,-0.962165,-2.35353
1633715067.5290036,0.852652,-2.35353
1633715067.6191788,0.852652,-2.35353
1633715067.7089932,0.852652,-2.35353
1633715067.8290048,0.852652,-2.35353
1633715067.9189286,0.852652,-2.35353
1633715068.0091867,0.852652,-2.35353
1633715068.1289384,0.852652,-2.35353
1633715068.2192316,0.852652,-2.35353
1633715068.3089616,0.852652,-2.35353
1633715068.4289968,0.852652,-1.243453
1633715068.5192862,0.852652,-1.243453
1633715068.6090388,0.852652,-2.552015
1633715068.7587607,0.852652,-2.552015
1633715068.8086977,1.937001,-2.552015
1633715068.909,1.211963,-2.122248
1633715069.028931,-0.645382,-1.409566
1633715069.1290298,-1.92859,-1.906354
1633715069.2092335,-1.217215,-1.906354
1633715069.3088343,1.123288,-1.906354
1633715069.4090533,2.795251,-1.906354
1633715069.508965,1.817459,-2.48293
1633715069.6092699,-0.631199,-2.48293
1633715069.7092435,-2.050217,-2.48293
1633715069.8090084,-2.050217,-2.893826
1633715069.909289,0.596553,-2.893826
1633715070.0090966,2.439455,-2.893826
1633715070.109303,1.722715,-2.893826
1633715070.2090952,-1.185956,-2.893826
1633715070.3092904,-3.349078,-2.893826
1633715070.409302,-2.416622,-2.893826
1633715070.5090632,-0.311922,-2.893826
1633715070.6100967,-0.311922,-2.893826
1633715070.7093163,-2.296015,-2.893826
1633715070.8093333,-2.296015,-2.49952
1633715070.9092636,-1.238241,-2.49952
1633715071.0290842,-2.329585,-2.49952
1633715071.1090176,-1.423634,-2.49952
1633715071.2292066,1.001006,-2.49952
1633715071.3291202,2.184467,-2.49952
1633715071.4092638,1.433068,-2.49952
1633715071.5092757,0.251233,-2.49952
1633715071.6094415,0.251233,-2.49952
1633715071.715429,-0.399589,-2.49952
1633715071.8087728,-1.945782,-2.49952
1633715071.9091303,-1.196984,-3.989845
1633715072.0090292,-1.196984,-5.98242
1633715072.1093152,-7.884987,-7.979988
1633715072.2092047,-13.80346,-10.932713
1633715072.3103411,-18.831724,-15.394541
1633715072.4090824,-24.53675,-19.946182
1633715072.5093088,-26.100284,-23.126792
1633715072.609125,-24.813774,-24.582481
1633715072.7101665,-26.281948,-24.582481
1633715072.8095202,-28.944261,-24.582481
1633715072.9091449,-27.490448,-24.582481
1633715073.010456,-25.65155,-24.582481
1633715073.1104481,-26.477046,-24.582481
1633715073.2091334,-25.789009,-24.582481
1633715073.3093305,-23.945234,-24.582481
1633715073.409167,-25.233301,-24.582481
1633715073.509314,-28.087608,-24.582481
1633715073.6091282,-26.99736,-24.582481
1633715073.7301447,-24.209211,-24.582481
1633715073.8101125,-24.209211,-24.582481
1633715073.9101632,-24.209211,-24.582481
1633715074.0301259,-24.209211,-25.009981
1633715074.129232,-24.209211,-25.009981
1633715074.2101624,-25.054393,-25.009981
1633715074.3103173,-25.054393,-25.537731
1633715074.4103405,-23.983215,-25.537731
1633715074.5091312,-23.983215,-25.537731
1633715074.6102808,-25.298801,-25.537731
1633715074.7102942,-25.298801,-25.537731
1633715074.809876,-24.184789,-25.941906
1633715074.9101403,-23.266708,-25.941906
1633715075.0101228,-23.266708,-25.941906
1633715075.1103485,-23.266708,-27.718097
1633715075.2103405,-22.068731,-29.988452
1633715075.3102612,-23.135402,-28.936849
1633715075.40915,-25.07312,-26.447875
1633715075.510274,-25.07312,-25.685638
1633715075.6103573,-25.07312,-25.685638
1633715075.7094457,-25.07312,-26.094205
1633715075.8102577,-25.07312,-26.094205
1633715075.909216,-25.07312,-26.094205
1633715076.0091588,-25.07312,-26.094205
