Time,Extension,Load
(s),(mm),(N)
"16.30000","2.71148","0.69783"
"16.40000","2.72793","0.67780"
"16.50000","2.74463","0.69191"
"16.60000","2.76134","0.70203"
"16.70000","2.77804","0.68989"
"16.80000","2.79463","0.69617"
"16.90000","2.81131","0.69754"
"17.00000","2.82817","0.70597"
"17.10000","2.84468","0.71423"
"17.20000","2.86136","0.72658"
"17.30000","2.87802","0.71964"
"17.40000","2.89480","0.71796"
"17.50000","2.91124","0.74236"
"17.60000","2.92793","0.72982"
"17.70000","2.94465","0.73837"
"17.80000","2.96142","0.73737"
"17.90000","2.97797","0.74627"
"18.00000","2.99460","0.73435"
"18.10000","3.01149","0.74776"
"18.20000","3.02799","0.75199"
"18.30000","3.04468","0.75489"
"18.40000","3.06138","0.75643"
"18.50000","3.07821","0.75776"
"18.60000","3.09459","0.75814"
"18.70000","3.11131","0.77190"
"18.80000","3.12804","0.77788"
"18.90000","3.14469","0.77609"
"19.00000","3.16132","0.80366"
"19.10000","3.17797","0.79218"
"19.20000","3.19479","0.79014"
"19.30000","3.21129","0.79146"
"19.40000","3.22800","0.78715"
"19.50000","3.24464","0.81356"
"19.60000","3.26150","0.80028"
"19.70000","3.27792","0.81267"
"19.80000","3.29467","0.78786"
"19.90000","3.31146","0.80918"
"20.00000","3.32800","0.79325"
"20.10000","3.34467","0.81250"
"20.20000","3.36137","0.81175"
"20.30000","3.37814","0.81785"
"20.40000","3.39459","0.82965"
"20.50000","3.41128","0.82743"
"20.60000","3.42797","0.83575"
"20.70000","3.44479","0.83338"
"20.80000","3.46126","0.84732"
"20.90000","3.47800","0.84790"
"21.00000","3.49475","0.86024"
"21.10000","3.51137","0.84210"
"21.20000","3.52803","0.86445"
"21.30000","3.54468","0.85536"
"21.40000","3.56151","0.86164"
"21.50000","3.57796","0.86890"
"21.60000","3.59464","0.87138"
"21.70000","3.61134","0.87436"
"21.80000","3.62802","0.87686"
"21.90000","3.64455","0.88524"
"22.00000","3.66135","0.87705"
"22.10000","3.67812","0.87335"
"22.20000","3.69460","0.87753"
"22.30000","3.71133","0.87967"
"22.40000","3.72803","0.90075"
"22.50000","3.74484","0.89625"
"22.60000","3.76127","0.90032"
"22.70000","3.77808","0.91161"
"22.80000","3.79470","0.90466"
"22.90000","3.81135","0.91851"
"23.00000","3.82792","0.92097"
"23.10000","3.84470","0.91086"
"23.20000","3.86142","0.92179"
"23.30000","3.87797","0.92117"
"23.40000","3.89466","0.92351"
"23.50000","3.91132","0.92591"
"23.60000","3.92811","0.94635"
"23.70000","3.94456","0.93651"
"23.80000","3.96136","0.93222"
"23.90000","3.97805","0.94132"
"24.00000","3.99469","0.93766"
"24.10000","4.01130","0.93992"
"24.20000","4.02809","0.93936"
"24.30000","4.04483","0.96239"
"24.40000","4.06128","0.94790"
"24.50000","4.07805","0.94663"
"24.60000","4.09469","0.95902"
"24.70000","4.11140","0.96232"
"24.80000","4.12785","0.97444"
"24.90000","4.14473","0.96407"
"25.00000","4.16141","0.97543"
"25.10000","4.17794","0.98056"
"25.20000","4.19460","0.98126"
"25.30000","4.21136","0.99239"
"25.40000","4.22813","0.97802"
"25.50000","4.24464","0.99437"
"25.60000","4.26144","0.99213"
"25.70000","4.27807","0.99504"
"25.80000","4.29474","0.99319"
"25.90000","4.31124","1.00968"
"26.00000","4.32810","1.00411"
"26.10000","4.34473","1.01309"
"26.20000","4.36130","1.01468"
"26.30000","4.37792","1.02045"
"26.40000","4.39465","1.02372"
"26.50000","4.41141","1.01924"
"26.60000","4.42792","1.02208"
"26.70000","4.44474","1.01556"
"26.80000","4.46140","1.03119"
"26.90000","4.47808","1.03631"
"27.00000","4.49457","1.02591"
"27.10000","4.51145","1.03696"
"27.20000","4.52812","1.03852"
"27.30000","4.54462","1.03541"
"27.40000","4.56138","1.03687"
"27.50000","4.57802","1.05786"
"27.60000","4.59471","1.04588"
"27.70000","4.61122","1.06731"
"27.80000","4.62806","1.05698"
"27.90000","4.64469","1.06989"
"28.00000","4.66133","1.04717"
"28.10000","4.67790","1.06357"
"28.20000","4.69475","1.06785"
"28.30000","4.71140","1.07666"
"28.40000","4.72798","1.08284"
"28.50000","4.74474","1.06313"
"28.60000","4.76140","1.08422"
"28.70000","4.77810","1.08558"
"28.80000","4.79458","1.09473"
"28.90000","4.81145","1.08761"
"29.00000","4.82800","1.11128"
"29.10000","4.84462","1.10943"
"29.20000","4.86127","1.09834"
"29.30000","4.87806","1.11210"
"29.40000","4.89468","1.10192"
"29.50000","4.91123","1.11737"
"29.60000","4.92812","1.11456"
"29.70000","4.94472","1.12450"
"29.80000","4.96142","1.11472"
"29.90000","4.97790","1.12253"
"30.00000","4.99478","1.12109"
"30.10000","5.01138","1.11764"
"30.20000","5.02796","1.12734"
"30.30000","5.04467","1.12249"
"30.40000","5.06137","1.14126"
"30.50000","5.07803","1.12838"
"30.60000","5.09458","1.14307"
"30.70000","5.11141","1.15841"
"30.80000","5.12804","1.15343"
"30.90000","5.14464","1.15284"
"31.00000","5.16121","1.15239"
"31.10000","5.17812","1.15390"
"31.20000","5.19469","1.15771"
"31.30000","5.21128","1.16585"
"31.40000","5.22803","1.17091"
"31.50000","5.24477","1.16798"
"31.60000","5.26142","1.16793"
"31.70000","5.27791","1.17324"
"31.80000","5.29475","1.16296"
"31.90000","5.31144","1.17436"
"32.00000","5.32802","1.18409"
"32.10000","5.34456","1.18223"
"32.20000","5.36144","1.19668"
"32.30000","5.37796","1.18676"
"32.40000","5.39458","1.18097"
"32.50000","5.41138","1.19039"
"32.60000","5.42808","1.19684"
"32.70000","5.44473","1.21077"
"32.80000","5.46130","1.19731"
"32.90000","5.47816","1.20568"
"33.00000","5.49466","1.20663"
"33.10000","5.51130","1.21842"
"33.20000","5.52799","1.20232"
"33.30000","5.54476","1.21799"
"33.40000","5.56127","1.22024"
"33.50000","5.57791","1.22287"
"33.60000","5.59469","1.23522"
"33.70000","5.61138","1.21353"
"33.80000","5.62807","1.22926"
"33.90000","5.64459","1.23241"
"34.00000","5.66148","1.23365"
"34.10000","5.67798","1.24062"
"34.20000","5.69467","1.24165"
"34.30000","5.71139","1.24529"
"34.40000","5.72814","1.23630"
"34.50000","5.74465","1.24932"
"34.60000","5.76128","1.25197"
"34.70000","5.77808","1.25427"
"34.80000","5.79473","1.24775"
"34.90000","5.81138","1.27752"
"35.00000","5.82790","1.26401"
"35.10000","5.84477","1.25809"
"35.20000","5.86125","1.26383"
"35.30000","5.87798","1.27021"
"35.40000","5.89469","1.26106"
"35.50000","5.91142","1.27032"
"35.60000","5.92805","1.29649"
"35.70000","5.94462","1.27709"
"35.80000","5.96152","1.30303"
"35.90000","5.97805","1.30785"
"36.00000","5.99460","1.26913"
"36.10000","6.01131","1.29637"
"36.20000","6.02813","1.29220"
"36.30000","6.04462","1.30739"
"36.40000","6.06124","1.30502"
"36.50000","6.07797","1.30802"
"36.60000","6.09475","1.31006"
"36.70000","6.11136","1.32460"
"36.80000","6.12794","1.31208"
"36.90000","6.14482","1.33018"
"37.00000","6.16132","1.31734"
"37.10000","6.17801","1.30816"
"37.20000","6.19469","1.32882"
"37.30000","6.21150","1.31721"
"37.40000","6.22794","1.32587"
"37.50000","6.24461","1.32711"
"37.60000","6.26145","1.35764"
"37.70000","6.27801","1.32939"
"37.80000","6.29464","1.34127"
"37.90000","6.31134","1.35609"
"38.00000","6.32814","1.35555"
"38.10000","6.34457","1.36370"
"38.20000","6.36135","1.36075"
"38.30000","6.37802","1.36113"
"38.40000","6.39480","1.36855"
"38.50000","6.41127","1.33975"
"38.60000","6.42801","1.35725"
"38.70000","6.44477","1.36051"
"38.80000","6.46135","1.38207"
"38.90000","6.47803","1.37346"
"39.00000","6.49469","1.36710"
"39.10000","6.51149","1.37277"
"39.20000","6.52794","1.37433"
"39.30000","6.54459","1.37948"
"39.40000","6.56132","1.38614"
"39.50000","6.57810","1.38057"
"39.60000","6.59461","1.39428"
"39.70000","6.61130","1.39480"
"39.80000","6.62807","1.38786"
"39.90000","6.64467","1.39164"
"40.00000","6.66134","1.40319"
"40.10000","6.67806","1.39784"
"40.20000","6.69487","1.40166"
"40.30000","6.71126","1.42180"
"40.40000","6.72802","1.41854"
"40.50000","6.74468","1.40484"
"40.60000","6.76136","1.40946"
"40.70000","6.77790","1.41751"
"40.80000","6.79467","1.40941"
"40.90000","6.81143","1.41663"
"41.00000","6.82792","1.41637"
"41.10000","6.84466","1.42517"
"41.20000","6.86134","1.42579"
"41.30000","6.87816","1.43028"
"41.40000","6.89460","1.44025"
"41.50000","6.91138","1.43602"
"41.60000","6.92809","1.43394"
"41.70000","6.94470","1.43816"
"41.80000","6.96132","1.44506"
"41.90000","6.97803","1.43954"
"42.00000","6.99482","1.44565"
"42.10000","7.01126","1.44168"
"42.20000","7.02795","1.44849"
"42.30000","7.04467","1.46427"
"42.40000","7.06146","1.45536"
"42.50000","7.07788","1.45764"
"42.60000","7.09469","1.45480"
"42.70000","7.11140","1.47380"
"42.80000","7.12799","1.45803"
"42.90000","7.14463","1.46616"
"43.00000","7.16142","1.47198"
"43.10000","7.17817","1.47095"
"43.20000","7.19464","1.48456"
"43.30000","7.21136","1.47794"
"43.40000","7.22804","1.48582"
"43.50000","7.24468","1.46729"
"43.60000","7.26121","1.49077"
"43.70000","7.27803","1.48701"
"43.80000","7.29474","1.49411"
"43.90000","7.31129","1.49578"
"44.00000","7.32803","1.48812"
"44.10000","7.34467","1.49138"
"44.20000","7.36149","1.48204"
"44.30000","7.37799","1.51133"
"44.40000","7.39474","1.50627"
"44.50000","7.41140","1.52226"
"44.60000","7.42803","1.49777"
"44.70000","7.44452","1.51280"
"44.80000","7.46141","1.52057"
"44.90000","7.47811","1.51838"
"45.00000","7.49465","1.52208"
"45.10000","7.51131","1.52899"
"45.20000","7.52801","1.53857"
"45.30000","7.54479","1.52694"
"45.40000","7.56122","1.53242"
"45.50000","7.57807","1.52882"
"45.60000","7.59468","1.53516"
"45.70000","7.61134","1.53955"
"45.80000","7.62792","1.54653"
"45.90000","7.64476","1.55539"
"46.00000","7.66143","1.53822"
"46.10000","7.67797","1.54538"
"46.20000","7.69473","1.55656"
"46.30000","7.71138","1.55682"
"46.40000","7.72804","1.55390"
"46.50000","7.74456","1.54893"
"46.60000","7.76139","1.54465"
"46.70000","7.77803","1.55688"
"46.80000","7.79463","1.56661"
"46.90000","7.81124","1.56937"
"47.00000","7.82809","1.58129"
"47.10000","7.84476","1.57115"
"47.20000","7.86131","1.56739"
"47.30000","7.87811","1.57896"
"47.40000","7.89474","1.56670"
"47.50000","7.91139","1.59886"
"47.60000","7.92789","1.57860"
"47.70000","7.94477","1.59627"
"47.80000","7.96136","1.58095"
"47.90000","7.97797","1.59343"
"48.00000","7.99458","1.59324"
"48.10000","8.01140","1.59350"
"48.20000","8.02809","1.59286"
"48.30000","8.04457","1.59750"
"48.40000","8.06140","1.61675"
"48.50000","8.07806","1.60905"
"48.60000","8.09477","1.59427"
"48.70000","8.11121","1.60854"
"48.80000","8.12810","1.61006"
"48.90000","8.14473","1.62084"
"49.00000","8.16131","1.60207"
"49.10000","8.17803","1.62608"
"49.20000","8.19470","1.62004"
"49.30000","8.21133","1.63106"
"49.40000","8.22789","1.63545"
"49.50000","8.24475","1.62139"
"49.60000","8.26135","1.64587"
"49.70000","8.27800","1.62296"
"49.80000","8.29455","1.63357"
"49.90000","8.31145","1.63416"
"50.00000","8.32805","1.63792"
"50.10000","8.34464","1.64883"
"50.20000","8.36136","1.65107"
"50.30000","8.37805","1.65262"
"50.40000","8.39474","1.64173"
"50.50000","8.41120","1.66408"
"50.60000","8.42808","1.64298"
"50.70000","8.44471","1.66416"
"50.80000","8.46134","1.67323"
"50.90000","8.47794","1.65462"
"51.00000","8.49473","1.67431"
"51.10000","8.51126","1.66234"
"51.20000","8.52791","1.67178"
"51.30000","8.54480","1.67147"
"51.40000","8.56142","1.67712"
"51.50000","8.57807","1.67098"
"51.60000","8.59463","1.67024"
"51.70000","8.61148","1.67806"
"51.80000","8.62800","1.67759"
"51.90000","8.64463","1.68490"
"52.00000","8.66132","1.68810"
"52.10000","8.67808","1.68424"
"52.20000","8.69465","1.69229"
"52.30000","8.71127","1.68965"
"52.40000","8.72804","1.68917"
"52.50000","8.74472","1.68903"
"52.60000","8.76141","1.70582"
"52.70000","8.77787","1.71211"
"52.80000","8.79481","1.70978"
"52.90000","8.81131","1.70793"
"53.00000","8.82797","1.71231"
"53.10000","8.84470","1.71573"
"53.20000","8.86148","1.71141"
"53.30000","8.87803","1.71698"
"53.40000","8.89462","1.71798"
"53.50000","8.91144","1.71398"
"53.60000","8.92805","1.73323"
"53.70000","8.94471","1.72119"
"53.80000","8.96122","1.72432"
"53.90000","8.97810","1.71680"
"54.00000","8.99461","1.72828"
"54.10000","9.01125","1.72699"
"54.20000","9.02805","1.70525"
"54.30000","9.04474","1.71580"
"54.40000","9.06139","1.74146"
"54.50000","9.07795","1.73333"
"54.60000","9.09486","1.73036"
"54.70000","9.11135","1.76283"
"54.80000","9.12800","1.75742"
"54.90000","9.14464","1.75158"
"55.00000","9.16144","1.76851"
"55.10000","9.17793","1.76049"
"55.20000","9.19459","1.74903"
"55.30000","9.21130","1.75902"
"55.40000","9.22803","1.75332"
"55.50000","9.24471","1.76453"
"55.60000","9.26129","1.76205"
"55.70000","9.27815","1.77628"
"55.80000","9.29463","1.76294"
"55.90000","9.31137","1.77832"
"56.00000","9.32804","1.77834"
"56.10000","9.34482","1.78729"
"56.20000","9.36128","1.79206"
"56.30000","9.37794","1.78482"
"56.40000","9.39474","1.79478"
"56.50000","9.41136","1.78213"
"56.60000","9.42802","1.79144"
"56.70000","9.44459","1.80224"
"56.80000","9.46145","1.79066"
"56.90000","9.47795","1.80579"
"57.00000","9.49463","1.81125"
"57.10000","9.51134","1.80379"
"57.20000","9.52814","1.79918"
"57.30000","9.54466","1.80180"
"57.40000","9.56133","1.80772"
"57.50000","9.57813","1.81033"
"57.60000","9.59469","1.81025"
"57.70000","9.61137","1.80489"
"57.80000","9.62798","1.82153"
"57.90000","9.64480","1.82300"
"58.00000","9.66122","1.83182"
"58.10000","9.67795","1.81910"
"58.20000","9.69464","1.83001"
"58.30000","9.71142","1.83381"
"58.40000","9.72798","1.84527"
"58.50000","9.74465","1.85088"
"58.60000","9.76145","1.84209"
"58.70000","9.77799","1.84786"
"58.80000","9.79474","1.82981"
"58.90000","9.81134","1.83479"
"59.00000","9.82822","1.83772"
"59.10000","9.84458","1.84607"
"59.20000","9.86127","1.85206"
"59.30000","9.87803","1.85359"
"59.40000","9.89472","1.85235"
"59.50000","9.91128","1.85222"
"59.60000","9.92798","1.85535"
"59.70000","9.94485","1.83705"
"59.80000","9.96128","1.86643"
"59.90000","9.97800","1.86245"
"60.00000","9.99466","1.86850"
"60.10000","10.01145","1.87677"
"60.20000","10.02788","1.86720"
"60.30000","10.04469","1.88039"
"60.40000","10.06142","1.87422"
"60.50000","10.07801","1.88403"
"60.60000","10.09468","1.89106"
"60.70000","10.11136","1.87376"
"60.80000","10.12819","1.87899"
"60.90000","10.14461","1.89263"
"61.00000","10.16131","1.88140"
"61.10000","10.17798","1.88637"
"61.20000","10.19476","1.88423"
"61.30000","10.21124","1.91101"
"61.40000","10.22799","1.89531"
"61.50000","10.24473","1.89314"
"61.60000","10.26135","1.89742"
"61.70000","10.27800","1.91189"
"61.80000","10.29471","1.92420"
"61.90000","10.31156","1.90690"
"62.00000","10.32794","1.92485"
"62.10000","10.34467","1.90503"
"62.20000","10.36130","1.92066"
"62.30000","10.37803","1.91790"
"62.40000","10.39460","1.92239"
"62.50000","10.41134","1.91996"
"62.60000","10.42807","1.92226"
"62.70000","10.44464","1.93360"
"62.80000","10.46133","1.93060"
"62.90000","10.47802","1.93558"
"63.00000","10.49482","1.93002"
"63.10000","10.51129","1.94817"
"63.20000","10.52809","1.93753"
"63.30000","10.54473","1.93927"
"63.40000","10.56133","1.93126"
"63.50000","10.57793","1.94427"
"63.60000","10.59472","1.93917"
"63.70000","10.61145","1.94469"
"63.80000","10.62794","1.95474"
"63.90000","10.64464","1.95635"
"64.00000","10.66133","1.94310"
"64.10000","10.67812","1.94597"
"64.20000","10.69458","1.94879"
"64.30000","10.71140","1.96417"
"64.40000","10.72807","1.97775"
"64.50000","10.74470","1.95906"
"64.60000","10.76129","1.96186"
"64.70000","10.77808","1.97123"
"64.80000","10.79484","1.96564"
"64.90000","10.81122","1.97201"
"65.00000","10.82802","1.98334"
"65.10000","10.84469","1.97798"
"65.20000","10.86138","1.95795"
"65.30000","10.87785","1.97946"
"65.40000","10.89471","1.97980"
"65.50000","10.91139","1.97613"
"65.60000","10.92797","1.99723"
"65.70000","10.94463","1.99323"
"65.80000","10.96140","1.99157"
"65.90000","10.97816","1.99876"
"66.00000","10.99463","1.99649"
"66.10000","11.01142","1.99122"
"66.20000","11.02806","2.00445"
"66.30000","11.04474","2.01633"
"66.40000","11.06124","2.01003"
"66.50000","11.07806","2.01377"
"66.60000","11.09472","2.01059"
"66.70000","11.11130","2.02524"
"66.80000","11.12796","1.99126"
"66.90000","11.14468","2.02534"
"67.00000","11.16143","2.02283"
"67.10000","11.17792","2.01403"
"67.20000","11.19474","2.02546"
"67.30000","11.21140","2.02581"
"67.40000","11.22805","2.02113"
"67.50000","11.24459","2.02167"
"67.60000","11.26142","2.02672"
"67.70000","11.27809","2.01837"
"67.80000","11.29465","2.03093"
"67.90000","11.31138","2.04041"
"68.00000","11.32803","2.02716"
"68.10000","11.34470","2.04115"
"68.20000","11.36122","2.02919"
"68.30000","11.37809","2.03877"
"68.40000","11.39469","2.05610"
"68.50000","11.41131","2.04886"
"68.60000","11.42788","2.04659"
"68.70000","11.44470","2.04154"
"68.80000","11.46141","2.05490"
"68.90000","11.47799","2.07192"
"69.00000","11.49477","2.04752"
"69.10000","11.51143","2.06808"
"69.20000","11.52811","2.05489"
"69.30000","11.54456","2.07032"
"69.40000","11.56146","2.07631"
"69.50000","11.57799","2.06595"
"69.60000","11.59462","2.07843"
"69.70000","11.61125","2.06134"
"69.80000","11.62802","2.08910"
"69.90000","11.64464","2.07188"
"70.00000","11.66122","2.07874"
"70.10000","11.67809","2.07287"
"70.20000","11.69477","2.07684"
"70.30000","11.71143","2.08716"
"70.40000","11.72789","2.08470"
"70.50000","11.74483","2.09001"
"70.60000","11.76138","2.08236"
"70.70000","11.77797","2.09691"
"70.80000","11.79467","2.10384"
"70.90000","11.81141","2.08188"
"71.00000","11.82802","2.09280"
"71.10000","11.84455","2.09513"
"71.20000","11.86142","2.09855"
"71.30000","11.87803","2.09418"
"71.40000","11.89467","2.09437"
"71.50000","11.91125","2.09316"
"71.60000","11.92815","2.10262"
"71.70000","11.94463","2.10453"
"71.80000","11.96134","2.10506"
"71.90000","11.97807","2.12338"
"72.00000","11.99475","2.12256"
"72.10000","12.01142","2.12907"
"72.20000","12.02791","2.12735"
"72.30000","12.04478","2.12224"
"72.40000","12.06139","2.12410"
"72.50000","12.07801","2.12085"
"72.60000","12.09457","2.12538"
"72.70000","12.11143","2.13872"
"72.80000","12.12795","2.13172"
"72.90000","12.14460","2.14449"
"73.00000","12.16137","2.14095"
"73.10000","12.17808","2.13872"
"73.20000","12.19475","2.14338"
"73.30000","12.21123","2.12954"
"73.40000","12.22817","2.15707"
"73.50000","12.24466","2.14295"
"73.60000","12.26129","2.15784"
"73.70000","12.27799","2.15030"
"73.80000","12.29474","2.15800"
"73.90000","12.31131","2.15114"
"74.00000","12.32793","2.15284"
"74.10000","12.34471","2.15894"
"74.20000","12.36139","2.14730"
"74.30000","12.37806","2.16388"
"74.40000","12.39459","2.17862"
"74.50000","12.41151","2.16184"
"74.60000","12.42793","2.18036"
"74.70000","12.44463","2.18212"
"74.80000","12.46138","2.17082"
"74.90000","12.47813","2.18133"
