Time,Extension,Load
"17.50000","2.91167","0.83929"
"17.60000","2.92844","0.83759"
"17.70000","2.94490","0.84121"
"17.80000","2.96164","0.85168"
"17.90000","2.97831","0.85609"
"18.00000","2.99493","0.85175"
"18.10000","3.01149","0.84754"
"18.20000","3.02829","0.85750"
"18.30000","3.04496","0.86989"
"18.40000","3.06159","0.87116"
"18.50000","3.07826","0.86534"
"18.60000","3.09498","0.89112"
"18.70000","3.11176","0.89265"
"18.80000","3.12823","0.89858"
"18.90000","3.14505","0.88694"
"19.00000","3.16164","0.89758"
"19.10000","3.17829","0.89196"
"19.20000","3.19482","0.90930"
"19.30000","3.21165","0.90916"
"19.40000","3.22832","0.91139"
"19.50000","3.24493","0.91433"
"19.60000","3.26156","0.91212"
"19.70000","3.27830","0.90865"
"19.80000","3.29505","0.91644"
"19.90000","3.31149","0.90084"
"20.00000","3.32836","0.92353"
"20.10000","3.34491","0.93256"
"20.20000","3.36163","0.93481"
"20.30000","3.37815","0.93978"
"20.40000","3.39501","0.94420"
"20.50000","3.41170","0.95187"
"20.60000","3.42822","0.94550"
"20.70000","3.44502","0.95407"
"20.80000","3.46166","0.95562"
"20.90000","3.47829","0.95547"
"21.00000","3.49483","0.97407"
"21.10000","3.51168","0.96568"
"21.20000","3.52828","0.99425"
"21.30000","3.54488","0.96589"
"21.40000","3.56152","0.97490"
"21.50000","3.57836","0.97082"
"21.60000","3.59500","0.97407"
"21.70000","3.61159","0.98516"
"21.80000","3.62834","0.99357"
"21.90000","3.64504","0.99341"
"22.00000","3.66167","0.99787"
"22.10000","3.67815","1.00625"
"22.20000","3.69501","1.00181"
"22.30000","3.71164","1.00302"
"22.40000","3.72826","1.00303"
"22.50000","3.74485","1.01576"
"22.60000","3.76166","1.01964"
"22.70000","3.77830","1.02510"
"22.80000","3.79482","1.02810"
"22.90000","3.81168","1.03562"
"23.00000","3.82835","1.04087"
"23.10000","3.84502","1.03061"
"23.20000","3.86148","1.05667"
"23.30000","3.87840","1.03183"
"23.40000","3.89495","1.03434"
"23.50000","3.91158","1.04603"
"23.60000","3.92828","1.05890"
"23.70000","3.94498","1.06926"
"23.80000","3.96158","1.05890"
"23.90000","3.97819","1.07003"
"24.00000","3.99501","1.07484"
"24.10000","4.01161","1.07061"
"24.20000","4.02831","1.07712"
"24.30000","4.04483","1.06824"
"24.40000","4.06171","1.08491"
"24.50000","4.07829","1.07981"
"24.60000","4.09493","1.08372"
"24.70000","4.11162","1.10230"
"24.80000","4.12833","1.09166"
"24.90000","4.14499","1.11164"
"25.00000","4.16149","1.10433"
"25.10000","4.17836","1.11088"
"25.20000","4.19496","1.10374"
"25.30000","4.21162","1.12015"
"25.40000","4.22819","1.09966"
"25.50000","4.24501","1.12087"
"25.60000","4.26152","1.12415"
"25.70000","4.27818","1.11832"
"25.80000","4.29503","1.12429"
"25.90000","4.31166","1.13312"
"26.00000","4.32834","1.14658"
"26.10000","4.34487","1.12969"
"26.20000","4.36176","1.13828"
"26.30000","4.37828","1.14153"
"26.40000","4.39489","1.14928"
"26.50000","4.41158","1.15576"
"26.60000","4.42836","1.15736"
"26.70000","4.44489","1.16132"
"26.80000","4.46154","1.17668"
"26.90000","4.47828","1.16800"
"27.00000","4.49498","1.16615"
"27.10000","4.51167","1.16618"
"27.20000","4.52819","1.17391"
"27.30000","4.54506","1.20046"
"27.40000","4.56157","1.17913"
"27.50000","4.57826","1.18135"
"27.60000","4.59496","1.18664"
"27.70000","4.61175","1.20335"
"27.80000","4.62825","1.19153"
"27.90000","4.64487","1.19657"
"28.00000","4.66171","1.19963"
"28.10000","4.67831","1.19583"
"28.20000","4.69498","1.19821"
"28.30000","4.71154","1.21855"
"28.40000","4.72839","1.22156"
"28.50000","4.74486","1.21802"
"28.60000","4.76152","1.23546"
"28.70000","4.77830","1.20509"
"28.80000","4.79498","1.22121"
"28.90000","4.81163","1.22377"
"29.00000","4.82821","1.23637"
"29.10000","4.84511","1.22931"
"29.20000","4.86163","1.22788"
"29.30000","4.87826","1.24290"
"29.40000","4.89491","1.25332"
"29.50000","4.91174","1.24386"
"29.60000","4.92817","1.25622"
"29.70000","4.94487","1.25219"
"29.80000","4.96151","1.25346"
"29.90000","4.97833","1.25876"
"30.00000","4.99497","1.27464"
"30.10000","5.01154","1.26951"
"30.20000","5.02843","1.27652"
"30.30000","5.04493","1.26675"
"30.40000","5.06159","1.27560"
"30.50000","5.07835","1.28540"
"30.60000","5.09512","1.29384"
"30.70000","5.11152","1.27920"
"30.80000","5.12825","1.28988"
"30.90000","5.14499","1.29557"
"31.00000","5.16162","1.28787"
"31.10000","5.17827","1.29986"
"31.20000","5.19485","1.29987"
"31.30000","5.21172","1.29543"
"31.40000","5.22819","1.30593"
"31.50000","5.24493","1.31201"
"31.60000","5.26161","1.31137"
"31.70000","5.27837","1.29633"
"31.80000","5.29491","1.31952"
"31.90000","5.31160","1.32195"
"32.00000","5.32837","1.32856"
"32.10000","5.34495","1.33013"
"32.20000","5.36163","1.33572"
"32.30000","5.37826","1.33273"
"32.40000","5.39510","1.33534"
"32.50000","5.41150","1.34910"
"32.60000","5.42821","1.34839"
"32.70000","5.44491","1.33219"
"32.80000","5.46172","1.33383"
"32.90000","5.47820","1.34813"
"33.00000","5.49495","1.34947"
"33.10000","5.51167","1.36441"
"33.20000","5.52827","1.36185"
"33.30000","5.54495","1.36256"
"33.40000","5.56164","1.37257"
"33.50000","5.57847","1.37828"
"33.60000","5.59484","1.36522"
"33.70000","5.61156","1.36670"
"33.80000","5.62829","1.38320"
"33.90000","5.64497","1.39604"
"34.00000","5.66153","1.39622"
"34.10000","5.67824","1.39103"
"34.20000","5.69508","1.38975"
"34.30000","5.71156","1.40286"
"34.40000","5.72827","1.39664"
"34.50000","5.74494","1.39244"
"34.60000","5.76171","1.39736"
"34.70000","5.77816","1.40836"
"34.80000","5.79496","1.40915"
"34.90000","5.81168","1.41701"
"35.00000","5.82826","1.40853"
"35.10000","5.84491","1.43837"
"35.20000","5.86159","1.43322"
"35.30000","5.87845","1.41709"
"35.40000","5.89489","1.43439"
"35.50000","5.91157","1.43391"
"35.60000","5.92828","1.42567"
"35.70000","5.94505","1.42873"
"35.80000","5.96149","1.43916"
"35.90000","5.97826","1.44864"
"36.00000","5.99499","1.43903"
"36.10000","6.01163","1.44353"
"36.20000","6.02825","1.44319"
"36.30000","6.04496","1.45063"
"36.40000","6.06182","1.46527"
"36.50000","6.07820","1.45310"
"36.60000","6.09496","1.45392"
"36.70000","6.11162","1.45563"
"36.80000","6.12827","1.46771"
"36.90000","6.14484","1.47520"
"37.00000","6.16159","1.46947"
"37.10000","6.17834","1.46296"
"37.20000","6.19491","1.49255"
"37.30000","6.21159","1.49931"
"37.40000","6.22829","1.47685"
"37.50000","6.24509","1.49022"
"37.60000","6.26156","1.50034"
"37.70000","6.27838","1.49983"
"37.80000","6.29501","1.48877"
"37.90000","6.31162","1.51696"
"38.00000","6.32819","1.50893"
"38.10000","6.34500","1.51509"
"38.20000","6.36170","1.52347"
"38.30000","6.37821","1.52272"
"38.40000","6.39490","1.50547"
"38.50000","6.41159","1.50763"
"38.60000","6.42839","1.52265"
"38.70000","6.44482","1.51939"
"38.80000","6.46168","1.52250"
"38.90000","6.47832","1.51397"
"39.00000","6.49499","1.53160"
"39.10000","6.51152","1.53762"
"39.20000","6.52833","1.53429"
"39.30000","6.54506","1.55011"
"39.40000","6.56144","1.54512"
"39.50000","6.57832","1.54740"
"39.60000","6.59496","1.54696"
"39.70000","6.61165","1.54979"
"39.80000","6.62812","1.53574"
"39.90000","6.64496","1.55183"
"40.00000","6.66164","1.55316"
"40.10000","6.67825","1.53958"
"40.20000","6.69488","1.55862"
"40.30000","6.71166","1.56009"
"40.40000","6.72842","1.57299"
"40.50000","6.74490","1.58289"
"40.60000","6.76169","1.57667"
"40.70000","6.77832","1.57832"
"40.80000","6.79504","1.56951"
"40.90000","6.81149","1.58390"
"41.00000","6.82836","1.58648"
"41.10000","6.84497","1.57790"
"41.20000","6.86158","1.57036"
"41.30000","6.87819","1.59454"
"41.40000","6.89499","1.59788"
"41.50000","6.91168","1.59940"
"41.60000","6.92817","1.59679"
"41.70000","6.94504","1.59323"
"41.80000","6.96166","1.60964"
"41.90000","6.97833","1.60995"
"42.00000","6.99482","1.60218"
"42.10000","7.01169","1.59745"
"42.20000","7.02831","1.61528"
"42.30000","7.04489","1.61311"
"42.40000","7.06165","1.64087"
"42.50000","7.07832","1.64651"
"42.60000","7.09495","1.63177"
"42.70000","7.11149","1.63257"
"42.80000","7.12835","1.63154"
"42.90000","7.14495","1.63940"
"43.00000","7.16160","1.63352"
"43.10000","7.17816","1.63566"
"43.20000","7.19502","1.64555"
"43.30000","7.21162","1.65139"
"43.40000","7.22823","1.65001"
"43.50000","7.24500","1.64239"
"43.60000","7.26171","1.67516"
"43.70000","7.27835","1.65712"
"43.80000","7.29483","1.66556"
"43.90000","7.31172","1.66112"
"44.00000","7.32826","1.66914"
"44.10000","7.34490","1.66509"
"44.20000","7.36154","1.67645"
"44.30000","7.37828","1.66892"
"44.40000","7.39487","1.68181"
"44.50000","7.41152","1.67546"
"44.60000","7.42834","1.67866"
"44.70000","7.44503","1.68891"
"44.80000","7.46171","1.68899"
"44.90000","7.47814","1.68844"
"45.00000","7.49510","1.68641"
"45.10000","7.51163","1.68666"
"45.20000","7.52826","1.69090"
"45.30000","7.54492","1.68619"
"45.40000","7.56168","1.69611"
"45.50000","7.57822","1.71516"
"45.60000","7.59481","1.70395"
"45.70000","7.61168","1.70444"
"45.80000","7.62829","1.71480"
"45.90000","7.64496","1.71922"
"46.00000","7.66152","1.72013"
"46.10000","7.67844","1.73537"
"46.20000","7.69489","1.71056"
"46.30000","7.71159","1.73363"
"46.40000","7.72833","1.72672"
"46.50000","7.74504","1.72283"
"46.60000","7.76167","1.72180"
"46.70000","7.77817","1.74437"
"46.80000","7.79506","1.73571"
"46.90000","7.81162","1.73233"
"47.00000","7.82831","1.74521"
"47.10000","7.84484","1.74918"
"47.20000","7.86171","1.74841"
"47.30000","7.87819","1.74413"
"47.40000","7.89487","1.75950"
"47.50000","7.91165","1.75780"
"47.60000","7.92834","1.74075"
"47.70000","7.94498","1.76703"
"47.80000","7.96153","1.76666"
"47.90000","7.97846","1.75380"
"48.00000","7.99494","1.75799"
"48.10000","8.01158","1.76558"
"48.20000","8.02823","1.76507"
"48.30000","8.04501","1.78772"
"48.40000","8.06155","1.80084"
"48.50000","8.07822","1.79501"
"48.60000","8.09493","1.77637"
"48.70000","8.11166","1.78608"
"48.80000","8.12831","1.78266"
"48.90000","8.14488","1.78126"
"49.00000","8.16173","1.79772"
"49.10000","8.17821","1.79431"
"49.20000","8.19490","1.80994"
"49.30000","8.21165","1.80231"
"49.40000","8.22841","1.80216"
"49.50000","8.24491","1.81208"
"49.60000","8.26157","1.81674"
"49.70000","8.27840","1.81597"
"49.80000","8.29496","1.81247"
"49.90000","8.31165","1.82413"
"50.00000","8.32819","1.81469"
"50.10000","8.34508","1.82528"
"50.20000","8.36150","1.82191"
"50.30000","8.37822","1.82482"
"50.40000","8.39495","1.84035"
"50.50000","8.41167","1.82981"
"50.60000","8.42824","1.83168"
"50.70000","8.44493","1.84483"
"50.80000","8.46174","1.84564"
"50.90000","8.47825","1.84754"
"51.00000","8.49498","1.83170"
"51.10000","8.51158","1.85006"
"51.20000","8.52839","1.85411"
"51.30000","8.54483","1.85752"
"51.40000","8.56154","1.85007"
"51.50000","8.57826","1.85029"
"51.60000","8.59500","1.86315"
"51.70000","8.61158","1.86993"
"51.80000","8.62823","1.88038"
"51.90000","8.64507","1.87163"
"52.00000","8.66161","1.87639"
"52.10000","8.67830","1.87708"
"52.20000","8.69493","1.88618"
"52.30000","8.71181","1.86802"
"52.40000","8.72822","1.87478"
"52.50000","8.74487","1.87132"
"52.60000","8.76166","1.87622"
"52.70000","8.77828","1.88501"
"52.80000","8.79491","1.87796"
"52.90000","8.81156","1.88224"
"53.00000","8.82841","1.90648"
"53.10000","8.84484","1.91571"
"53.20000","8.86158","1.91134"
"53.30000","8.87825","1.89450"
"53.40000","8.89504","1.89280"
"53.50000","8.91157","1.89871"
"53.60000","8.92829","1.90166"
"53.70000","8.94503","1.90223"
"53.80000","8.96160","1.91279"
"53.90000","8.97825","1.91161"
"54.00000","8.99490","1.91568"
"54.10000","9.01174","1.91581"
"54.20000","9.02818","1.92880"
"54.30000","9.04490","1.93093"
"54.40000","9.06160","1.92405"
"54.50000","9.07833","1.92126"
"54.60000","9.09490","1.92071"
"54.70000","9.11159","1.91757"
"54.80000","9.12836","1.92351"
"54.90000","9.14494","1.94271"
"55.00000","9.16162","1.93621"
"55.10000","9.17832","1.94100"
"55.20000","9.19512","1.95332"
"55.30000","9.21154","1.95276"
"55.40000","9.22827","1.95464"
"55.50000","9.24496","1.95881"
"55.60000","9.26161","1.95534"
"55.70000","9.27819","1.95805"
"55.80000","9.29490","1.95431"
"55.90000","9.31172","1.95933"
"56.00000","9.32823","1.95682"
"56.10000","9.34490","1.96112"
"56.20000","9.36161","1.97445"
"56.30000","9.37840","1.97665"
"56.40000","9.39485","1.99130"
"56.50000","9.41168","1.97977"
"56.60000","9.42833","1.98173"
"56.70000","9.44492","1.99588"
"56.80000","9.46156","1.98794"
"56.90000","9.47830","1.98780"
"57.00000","9.49504","1.97773"
"57.10000","9.51160","1.99124"
"57.20000","9.52824","2.00163"
"57.30000","9.54490","1.99021"
"57.40000","9.56175","1.99450"
"57.50000","9.57816","1.99348"
"57.60000","9.59498","1.99926"
"57.70000","9.61163","2.01528"
"57.80000","9.62831","2.00794"
"57.90000","9.64487","2.00785"
"58.00000","9.66166","2.01139"
"58.10000","9.67846","1.99822"
"58.20000","9.69489","2.01485"
"58.30000","9.71164","2.00464"
"58.40000","9.72831","2.00487"
"58.50000","9.74496","2.02143"
"58.60000","9.76151","2.01636"
"58.70000","9.77820","2.03696"
"58.80000","9.79494","2.03890"
"58.90000","9.81156","2.02965"
"59.00000","9.82825","2.03694"
"59.10000","9.84497","2.05025"
"59.20000","9.86174","2.03706"
"59.30000","9.87826","2.03870"
"59.40000","9.89505","2.04194"
"59.50000","9.91165","2.04524"
"59.60000","9.92830","2.05428"
"59.70000","9.94485","2.05596"
"59.80000","9.96167","2.05293"
"59.90000","9.97832","2.05468"
"60.00000","9.99488","2.05971"
"60.10000","10.01156","2.06333"
"60.20000","10.02828","2.05891"
"60.30000","10.04505","2.05440"
"60.40000","10.06148","2.06347"
"60.50000","10.07836","2.07624"
"60.60000","10.09500","2.07188"
"60.70000","10.11165","2.08111"
"60.80000","10.12820","2.08225"
"60.90000","10.14503","2.08190"
"61.00000","10.16169","2.06701"
"61.10000","10.17824","2.08938"
"61.20000","10.19495","2.08537"
"61.30000","10.21166","2.08263"
"61.40000","10.22829","2.07761"
"61.50000","10.24483","2.08583"
"61.60000","10.26168","2.09315"
"61.70000","10.27829","2.09533"
"61.80000","10.29493","2.08829"
"61.90000","10.31150","2.08095"
"62.00000","10.32836","2.11238"
"62.10000","10.34502","2.11485"
"62.20000","10.36158","2.11961"
"62.30000","10.37835","2.11106"
"62.40000","10.39501","2.09566"
"62.50000","10.41166","2.10770"
"62.60000","10.42816","2.12159"
"62.70000","10.44503","2.11893"
"62.80000","10.46161","2.11331"
"62.90000","10.47828","2.11560"
"63.00000","10.49483","2.12199"
"63.10000","10.51166","2.11795"
"63.20000","10.52833","2.12712"
"63.30000","10.54479","2.13382"
"63.40000","10.56168","2.14769"
"63.50000","10.57835","2.14512"
"63.60000","10.59498","2.14598"
"63.70000","10.61149","2.13890"
"63.80000","10.62837","2.13449"
"63.90000","10.64495","2.14804"
"64.00000","10.66160","2.13649"
"64.10000","10.67828","2.14513"
"64.20000","10.69499","2.15127"
"64.30000","10.71160","2.16258"
"64.40000","10.72819","2.15526"
"64.50000","10.74502","2.15370"
"64.60000","10.76164","2.16391"
"64.70000","10.77827","2.17042"
"64.80000","10.79482","2.16290"
"64.90000","10.81172","2.18452"
"65.00000","10.82826","2.17112"
"65.10000","10.84492","2.16887"
"65.20000","10.86166","2.17311"
"65.30000","10.87837","2.17901"
"65.40000","10.89503","2.16553"
"65.50000","10.91150","2.18214"
"65.60000","10.92837","2.18105"
"65.70000","10.94497","2.16908"
"65.80000","10.96162","2.18352"
"65.90000","10.97818","2.18982"
"66.00000","10.99501","2.19061"
"66.10000","11.01156","2.19497"
"66.20000","11.02818","2.20548"
"66.30000","11.04498","2.19737"
"66.40000","11.06169","2.20629"
"66.50000","11.07837","2.21482"
"66.60000","11.09485","2.19683"
"66.70000","11.11177","2.20332"
"66.80000","11.12828","2.21074"
"66.90000","11.14492","2.21673"
"67.00000","11.16158","2.20622"
"67.10000","11.17834","2.22837"
"67.20000","11.19487","2.21068"
"67.30000","11.21149","2.20349"
"67.40000","11.22832","2.23199"
"67.50000","11.24499","2.22572"
"67.60000","11.26164","2.22513"
"67.70000","11.27819","2.23148"
"67.80000","11.29510","2.24503"
"67.90000","11.31158","2.23411"
"68.00000","11.32828","2.24634"
"68.10000","11.34495","2.25118"
"68.20000","11.36176","2.24806"
"68.30000","11.37826","2.24515"
"68.40000","11.39482","2.24163"
"68.50000","11.41167","2.24294"
"68.60000","11.42831","2.23561"
"68.70000","11.44494","2.25823"
"68.80000","11.46156","2.25412"
"68.90000","11.47842","2.25678"
"69.00000","11.49483","2.25534"
"69.10000","11.51157","2.26385"
"69.20000","11.52832","2.26160"
"69.30000","11.54500","2.27708"
"69.40000","11.56163","2.27049"
"69.50000","11.57821","2.27062"
"69.60000","11.59510","2.27660"
"69.70000","11.61164","2.29301"
"69.80000","11.62825","2.27904"
"69.90000","11.64492","2.27749"
"70.00000","11.66173","2.29193"
"70.10000","11.67815","2.27898"
"70.20000","11.69485","2.28387"
"70.30000","11.71160","2.28870"
"70.40000","11.72835","2.29030"
"70.50000","11.74494","2.26205"
"70.60000","11.76153","2.28167"
"70.70000","11.77843","2.27620"
"70.80000","11.79495","2.25883"
"70.90000","11.81160","2.28398"
"71.00000","11.82828","2.29384"
"71.10000","11.84510","2.30052"
"71.20000","11.86157","2.31555"
"71.30000","11.87820","2.30352"
"71.40000","11.89498","2.30511"
"71.50000","11.91163","2.30404"
"71.60000","11.92826","2.31073"
"71.70000","11.94490","2.31420"
"71.80000","11.96177","2.31826"
"71.90000","11.97815","2.30613"
"72.00000","11.99491","2.34123"
"72.10000","12.01161","2.31715"
"72.20000","12.02834","2.30791"
"72.30000","12.04490","2.32018"
"72.40000","12.06161","2.34125"
"72.50000","12.07842","2.33864"
"72.60000","12.09494","2.33826"
"72.70000","12.11160","2.33859"
"72.80000","12.12829","2.34893"
"72.90000","12.14503","2.35004"
"73.00000","12.16149","2.35003"
"73.10000","12.17824","2.36348"
"73.20000","12.19488","2.35045"
"73.30000","12.21164","2.35817"
"73.40000","12.22821","2.34866"
"73.50000","12.24489","2.35082"
"73.60000","12.26170","2.35903"
"73.70000","12.27827","2.35222"
"73.80000","12.29493","2.35851"
"73.90000","12.31169","2.35856"
"74.00000","12.32849","2.36368"
"74.10000","12.34486","2.36957"
"74.20000","12.36159","2.37103"
"74.30000","12.37830","2.38037"
"74.40000","12.39495","2.35830"
"74.50000","12.41152","2.37100"
"74.60000","12.42823","2.38679"
"74.70000","12.44508","2.37842"
"74.80000","12.46157","2.38635"
"74.90000","12.47826","2.38538"
"75.00000","12.49496","2.38045"
"75.10000","12.51171","2.39279"
"75.20000","12.52820","2.38000"
"75.30000","12.54502","2.38551"
"75.40000","12.56164","2.39264"
"75.50000","12.57830","2.38670"
"75.60000","12.59489","2.40191"
"75.70000","12.61160","2.39055"
"75.80000","12.62845","2.38245"
"75.90000","12.64487","2.40287"
"76.00000","12.66157","2.40333"
"76.10000","12.67828","2.40396"
"76.20000","12.69504","2.41639"
"76.30000","12.71150","2.40696"
"76.40000","12.72827","2.40966"
"76.50000","12.74496","2.42129"
"76.60000","12.76164","2.43514"
"76.70000","12.77822","2.42788"
"76.80000","12.79501","2.42056"
"76.90000","12.81180","2.42006"
"77.00000","12.82820","2.43105"
"77.10000","12.84496","2.43354"
"77.20000","12.86159","2.43352"
"77.30000","12.87831","2.43385"
"77.40000","12.89483","2.43530"
"77.50000","12.91161","2.43065"
"77.60000","12.92836","2.43986"
"77.70000","12.94489","2.44457"
"77.80000","12.96159","2.43254"
"77.90000","12.97835","2.44179"
"78.00000","12.99498","2.44075"
"78.10000","13.01153","2.45753"
"78.20000","13.02836","2.45849"
"78.30000","13.04500","2.45209"
"78.40000","13.06163","2.46330"
"78.50000","13.07817","2.48464"
"78.60000","13.09500","2.46144"
"78.70000","13.11168","2.46255"
"78.80000","13.12826","2.47029"
"78.90000","13.14489","2.45241"
"79.00000","13.16164","2.45902"
"79.10000","13.17838","2.45894"
"79.20000","13.19481","2.46797"
"79.30000","13.21166","2.47201"
"79.40000","13.22829","2.47853"
"79.50000","13.24496","2.48762"
"79.60000","13.26154","2.49638"
"79.70000","13.27835","2.48161"
"79.80000","13.29505","2.47919"
"79.90000","13.31157","2.48280"
"80.00000","13.32831","2.49280"
"80.10000","13.34498","2.48468"
"80.20000","13.36163","2.50298"
"80.30000","13.37816","2.50055"
"80.40000","13.39500","2.50387"
"80.50000","13.41161","2.50427"
"80.60000","13.42826","2.51290"
"80.70000","13.44484","2.50833"
"80.80000","13.46167","2.49924"
"80.90000","13.47838","2.50931"
"81.00000","13.49490","2.50979"
"81.10000","13.51171","2.50616"
"81.20000","13.52835","2.52389"
"81.30000","13.54499","2.51614"
"81.40000","13.56149","2.51478"
"81.50000","13.57834","2.52840"
"81.60000","13.59496","2.52054"
"81.70000","13.61157","2.52974"
"81.80000","13.62816","2.52369"
"81.90000","13.64496","2.52805"
"82.00000","13.66168","2.53675"
