Time,Extension,Load
(s),(mm),(N)
"0.00000","-147.73099","0.00459"
"0.00500","-147.73099","-0.00688"
"0.01200","-147.73099","0.00317"
"0.01800","-147.73099","-0.01082"
"0.02400","-147.73099","0.00464"
"0.02800","-147.73099","-0.01118"
"0.03500","-147.73099","-0.00061"
"0.04500","-147.73099","-0.00092"
"0.05300","-147.73099","0.01035"
"0.05700","-147.73099","-0.00013"
"0.06100","-147.73099","-0.01055"
"0.06400","-147.73099","0.00102"
"0.06900","-147.73099","0.01332"
"0.07100","-147.73099","-0.00432"
"0.08100","-147.73099","0.00228"
"0.08300","-147.73099","-0.01151"
"0.08600","-147.73099","-0.02741"
"0.08900","-147.73099","-0.00832"
"0.09900","-147.73099","0.00615"
"0.10400","-147.73099","-0.00697"
"0.11400","-147.73099","-0.01094"
"0.12400","-147.73099","0.00266"
"0.13400","-147.73099","0.00355"
"0.13800","-147.73099","-0.00986"
"0.14100","-147.73099","-0.02590"
"0.14300","-147.73099","-0.01501"
"0.14600","-147.73099","-0.00073"
"0.15100","-147.73099","-0.01164"
"0.15300","-147.73099","0.00185"
"0.16300","-147.73099","-0.00182"
"0.17300","-147.73099","0.00761"
"0.17600","-147.73099","-0.01068"
"0.18000","-147.73099","0.00174"
"0.18500","-147.73099","-0.00856"
"0.18700","-147.73099","-0.01900"
"0.18900","-147.73099","-0.00303"
"0.19100","-147.73099","0.01260"
"0.19400","-147.73099","0.00176"
"0.20400","-147.73099","-0.00809"
"0.20800","-147.73099","0.00518"
"0.21400","-147.73099","-0.00674"
"0.22400","-147.73099","0.00060"
"0.23400","-147.73099","0.00329"
"0.23600","-147.73099","-0.00849"
"0.23800","-147.73099","-0.01905"
"0.24100","-147.73099","-0.00586"
"0.24500","-147.73099","0.00822"
"0.24800","-147.73099","-0.00361"
"0.25700","-147.73099","0.00771"
"0.26700","-147.73099","0.00870"
"0.27100","-147.73099","-0.00164"
"0.27500","-147.73099","0.00836"
"0.28500","-147.73099","-0.00697"
"0.28900","-147.73099","0.01099"
"0.29200","-147.73099","-0.00668"
"0.29400","-147.73099","-0.01935"
"0.29800","-147.73099","-0.00607"
"0.30600","-147.73099","0.00656"
"0.30900","-147.73099","-0.00764"
"0.31300","-147.73099","0.00411"
"0.31500","-147.73099","-0.00599"
"0.31700","-147.73099","0.00683"
"0.32700","-147.73099","0.00933"
"0.33000","-147.73099","-0.00614"
"0.33600","-147.73099","0.00604"
"0.33800","-147.73099","-0.00416"
"0.34800","-147.73099","-0.00518"
"0.35600","-147.73099","0.00593"
"0.35800","-147.73099","-0.00699"
"0.36500","-147.73099","0.00683"
"0.37100","-147.73099","0.01918"
"0.37400","-147.73099","0.00610"
"0.38100","-147.73099","-0.01098"
"0.38900","-147.73099","0.00019"
"0.39700","-147.73099","-0.01326"
"0.40000","-147.73099","-0.00073"
"0.40400","-147.73099","-0.01124"
"0.40800","-147.73099","-0.00113"
"0.41300","-147.73099","-0.01120"
"0.41600","-147.73099","0.00106"
"0.42600","-147.73099","0.00299"
"0.43300","-147.73099","0.01495"
"0.43700","-147.73099","-0.00079"
"0.44700","-147.73099","-0.00009"
"0.45100","-147.73099","-0.01345"
"0.46000","-147.73099","-0.00197"
"0.46600","-147.73099","0.00949"
"0.46900","-147.73099","-0.00824"
"0.47800","-147.73099","0.00201"
"0.48000","-147.73099","-0.01819"
"0.48300","-147.73099","-0.00537"
"0.48600","-147.73099","0.00563"
"0.49600","-147.73099","0.00237"
"0.50600","-147.73099","-0.01466"
"0.50900","-147.73099","-0.00383"
"0.51300","-147.73099","-0.01403"
"0.52000","-147.73099","-0.00166"
"0.52600","-147.73099","0.01120"
"0.53500","-147.73099","0.00115"
"0.54500","-147.73099","-0.00475"
"0.55500","-147.73099","0.00565"
"0.55700","-147.73099","-0.00586"
"0.55900","-147.73099","-0.01696"
"0.56300","-147.73099","0.00022"
"0.56800","-147.73099","-0.02203"
"0.57100","-147.73099","-0.00589"
"0.57600","-147.73099","0.00664"
"0.58600","-147.73099","0.01629"
"0.58800","-147.73099","0.00278"
"0.59000","-147.73099","-0.00907"
"0.59500","-147.73099","0.00386"
"0.60500","-147.73099","-0.00371"
"0.61500","-147.73099","0.00181"
"0.62000","-147.73099","0.01302"
"0.62300","-147.73099","0.00108"
"0.63100","-147.73099","0.01222"
"0.63400","-147.73099","0.00137"
"0.64400","-147.73099","-0.00046"
"0.64600","-147.73099","-0.01374"
"0.65000","-147.73099","0.00030"
"0.65200","-147.73099","0.01147"
"0.65500","-147.73099","0.00129"
"0.65800","-147.73099","-0.00938"
"0.66800","-147.73099","-0.01718"
"0.67000","-147.73099","-0.00373"
"0.67200","-147.73099","0.01085"
"0.67700","-147.73099","-0.00248"
"0.68400","-147.73099","0.00890"
"0.68900","-147.73099","-0.00754"
"0.69300","-147.73099","0.00356"
"0.69600","-147.73099","0.01768"
"0.69900","-147.73099","-0.00260"
"0.70600","-147.73099","-0.01670"
"0.70900","-147.73099","0.00110"
"0.71400","-147.73099","-0.00891"
"0.71800","-147.73099","0.00311"
"0.72300","-147.73099","-0.00753"
"0.73000","-147.73099","0.00610"
"0.74000","-147.73099","0.02032"
"0.74300","-147.73099","0.00754"
"0.74400","-147.73099","-0.00395"
"0.75400","-147.73099","-0.00802"
"0.76300","-147.73099","0.00601"
"0.76700","-147.73099","-0.00946"
"0.77100","-147.73099","0.00125"
"0.77400","-147.73099","-0.00965"
"0.78400","-147.73099","0.00119"
"0.79300","-147.73099","-0.00923"
"0.79600","-147.73099","0.00260"
"0.80600","-147.73099","0.00272"
"0.81100","-147.73099","-0.01055"
"0.81800","-147.73099","0.00053"
"0.82300","-147.73099","-0.01084"
"0.82900","-147.73099","0.00137"
"0.83500","-147.73099","-0.01313"
"0.83800","-147.73099","-0.00240"
"0.84100","-147.73099","0.00927"
"0.84300","-147.73099","-0.00445"
"0.84700","-147.73099","0.01377"
"0.85000","-147.73099","0.00163"
"0.86000","-147.73099","-0.00168"
"0.86700","-147.73099","-0.01194"
"0.86900","-147.73099","0.00229"
"0.87900","-147.73099","0.00186"
"0.88800","-147.73099","-0.01311"
"0.89100","-147.73099","-0.00155"
"0.90100","-147.73099","-0.00716"
"0.90700","-147.73099","0.00667"
"0.91000","-147.73099","-0.00464"
"0.91200","-147.73099","-0.01469"
"0.91700","-147.73099","0.00028"
"0.92300","-147.73099","-0.01164"
"0.92700","-147.73099","0.00363"
"0.93100","-147.73099","-0.01198"
"0.94100","-147.73099","-0.00370"
"0.94600","-147.73099","0.00639"
"0.95300","-147.73099","-0.00627"
"0.95700","-147.73099","0.00408"
"0.96600","-147.73099","-0.01105"
"0.97300","-147.73099","0.00031"
"0.98100","-147.73099","-0.01238"
"0.98400","-147.73099","-0.00096"
"0.99400","-147.73099","-0.00144"
"1.00400","-147.73099","-0.00606"
"1.00600","-147.73099","0.00659"
"1.01000","-147.73099","-0.00506"
"1.02000","-147.73099","-0.01635"
"1.02300","-147.73099","-0.00436"
"1.02500","-147.73099","0.00773"
"1.02800","-147.73099","-0.00273"
"1.03100","-147.73099","-0.01488"
"1.03500","-147.73099","-0.00446"
"1.04300","-147.73099","0.00778"
"1.04500","-147.73099","-0.00472"
"1.04800","-147.73099","0.00820"
"1.04900","-147.73099","0.02039"
"1.05300","-147.73099","0.00654"
"1.05500","-147.73099","-0.00640"
"1.06000","-147.73099","0.00508"
"1.06400","-147.73099","-0.01337"
"1.06900","-147.73099","-0.00330"
"1.07900","-147.73099","-0.00982"
"1.08900","-147.73099","-0.00047"
"1.09400","-147.73099","0.01472"
"1.09600","-147.73099","0.00462"
"1.09700","-147.73099","-0.00556"
"1.09800","-147.73099","0.00814"
"1.10100","-147.73099","-0.00327"
"1.10400","-147.73099","0.01112"
"1.10700","-147.73099","-0.00314"
"1.11200","-147.73099","0.01114"
"1.11500","-147.73099","0.00072"
"1.12000","-147.73099","-0.01298"
"1.12400","-147.73099","-0.00216"
"1.13400","-147.73099","-0.01501"
"1.13700","-147.73099","0.00276"
"1.14100","-147.73099","-0.00779"
"1.15100","-147.73099","0.00418"
"1.15300","-147.73099","0.01680"
"1.15400","-147.73099","0.00502"
"1.15500","-147.73099","-0.00506"
"1.15900","-147.73099","0.00916"
"1.16900","-147.73099","0.00469"
"1.17200","-147.73099","-0.00697"
"1.18200","-147.73099","-0.00961"
"1.19200","-147.73099","-0.00491"
"1.19700","-147.73099","-0.01768"
"1.20000","-147.73099","0.00126"
"1.20200","-147.73099","0.01133"
"1.20800","-147.73099","-0.00405"
"1.21000","-147.73099","-0.01673"
"1.21300","-147.73099","-0.00607"
"1.21700","-147.73099","0.00427"
"1.22700","-147.73099","0.00524"
"1.23000","-147.73099","-0.01592"
"1.23800","-147.73099","-0.00243"
"1.24300","-147.73099","-0.01472"
"1.24900","-147.73099","-0.00163"
"1.25300","-147.73099","-0.01323"
"1.25500","-147.73099","0.00134"
"1.25800","-147.73099","0.01560"
"1.26400","-147.73099","-0.00003"
"1.26900","-147.73099","0.01996"
"1.27300","-147.73099","0.00266"
"1.27400","-147.73099","-0.00755"
"1.28000","-147.73099","0.00365"
"1.28300","-147.73099","-0.00958"
"1.28400","-147.73099","-0.02048"
"1.29000","-147.73099","-0.00892"
"1.30000","-147.73099","-0.01382"
"1.30200","-147.73099","0.00564"
"1.30600","-147.73099","-0.00510"
"1.30900","-147.73099","-0.01540"
"1.31200","-147.73099","-0.00363"
"1.31700","-147.73099","0.00744"
"1.32300","-147.73099","-0.00448"
"1.33100","-147.73099","-0.01603"
"1.33700","-147.73099","-0.00057"
"1.34700","-147.73099","-0.00132"
"1.35000","-147.73099","-0.01814"
"1.35400","-147.73099","-0.00690"
"1.35700","-147.73099","0.00650"
"1.36700","-147.73099","0.00231"
"1.36900","-147.73099","-0.01130"
"1.37800","-147.73099","0.00379"
"1.38500","-147.73099","-0.01574"
"1.39100","-147.73099","0.00040"
"1.39300","-147.73099","0.01099"
"1.39500","-147.73099","-0.00709"
"1.40400","-147.73099","0.00438"
"1.41000","-147.73099","-0.00651"
"1.41300","-147.73099","0.00394"
"1.42300","-147.73099","-0.00224"
"1.42800","-147.73099","-0.01836"
"1.43100","-147.73099","-0.00828"
"1.43700","-147.73099","0.00535"
"1.44000","-147.73099","-0.00785"
"1.44400","-147.73099","0.00249"
"1.45100","-147.73099","-0.00860"
"1.46100","-147.73099","-0.01681"
"1.46600","-147.73099","-0.00495"
"1.47000","-147.73099","0.00520"
"1.47200","-147.73099","-0.01126"
"1.47600","-147.73099","0.00532"
"1.48000","-147.73099","-0.00604"
"1.49000","-147.73099","0.00387"
"1.49600","-147.73099","-0.00958"
"1.50000","-147.73099","0.00431"
"1.50300","-147.73099","-0.00983"
"1.50700","-147.73099","0.00551"
"1.51700","-147.73099","-0.00058"
"1.52100","-147.73099","0.01601"
"1.52300","-147.73099","0.02646"
"1.52600","-147.73099","0.00958"
"1.52700","-147.73099","-0.00980"
"1.53200","-147.73099","0.00349"
"1.53300","-147.73099","0.01448"
"1.53700","-147.73099","0.00250"
"1.54000","-147.73099","-0.01087"
"1.54400","-147.73099","-0.00017"
"1.55000","-147.73099","-0.01326"
"1.56000","-147.73099","-0.00488"
"1.57000","-147.73099","-0.00379"
"1.58000","-147.73099","-0.00023"
"1.58400","-147.73099","-0.01121"
"1.58700","-147.73099","0.00294"
"1.59700","-147.73099","-0.00407"
"1.60200","-147.73099","-0.01489"
"1.61100","-147.73099","0.00202"
"1.61500","-147.73099","-0.00948"
"1.61800","-147.73099","-0.02043"
"1.62000","-147.73099","-0.00845"
"1.62200","-147.73099","0.00250"
"1.62700","-147.73099","-0.00788"
"1.63000","-147.73099","0.00414"
"1.64000","-147.73099","-0.00237"
"1.64700","-147.73099","0.00909"
"1.65000","-147.73099","-0.00399"
"1.65900","-147.73099","-0.01464"
"1.66300","-147.73099","-0.00196"
"1.66600","-147.73099","0.00812"
"1.67200","-147.73099","-0.00310"
"1.67700","-147.73099","0.00944"
"1.68200","-147.73099","-0.00726"
"1.68800","-147.73099","0.00921"
"1.69200","-147.73099","-0.00208"
"1.70200","-147.73099","0.00325"
"1.70400","-147.73099","-0.00961"
"1.71400","-147.73099","-0.00938"
"1.71900","-147.73099","0.00295"
"1.72200","-147.73099","0.01612"
"1.72400","-147.73099","0.00499"
"1.73200","-147.73099","-0.00930"
"1.73700","-147.73099","-0.02007"
"1.74100","-147.73099","-0.00871"
"1.74300","-147.73099","0.00170"
"1.74800","-147.73099","-0.01013"
"1.75700","-147.73099","0.00355"
"1.75900","-147.73099","-0.00851"
"1.76500","-147.73099","0.00353"
"1.76900","-147.73099","-0.00951"
"1.77500","-147.73099","0.00832"
"1.77700","-147.73099","0.01932"
"1.78000","-147.73099","0.00537"
"1.78200","-147.73099","-0.00499"
"1.78700","-147.73099","0.00696"
"1.79100","-147.73099","-0.00340"
"1.79400","-147.73099","-0.01520"
"1.79700","-147.73099","-0.00064"
"1.80700","-147.73099","-0.00191"
"1.81300","-147.73099","-0.01481"
"1.82000","-147.73099","0.00116"
"1.83000","-147.73099","-0.00477"
"1.83100","-147.73099","0.00933"
"1.83500","-147.73099","-0.00086"
"1.83900","-147.73099","0.01076"
"1.84600","-147.73099","-0.00070"
"1.85500","-147.73099","-0.01376"
"1.86500","-147.73099","0.00351"
"1.86900","-147.73099","-0.00814"
"1.87600","-147.73099","0.00231"
"1.88000","-147.73099","-0.00931"
