Time,Extension,Load
(s),(mm),(N)
"0.00000","-152.35843","0.00348"
"0.00700","-152.35843","0.01462"
"0.01000","-152.35843","-0.00075"
"0.01400","-152.35841","-0.01213"
"0.01600","-152.35838","-0.00137"
"0.02500","-152.35838","-0.01544"
"0.02800","-152.35838","-0.00026"
"0.03000","-152.35838","0.01133"
"0.03200","-152.35838","0.00031"
"0.04200","-152.35838","0.00576"
"0.04900","-152.35838","-0.00934"
"0.05900","-152.35838","-0.01572"
"0.06400","-152.35838","-0.00197"
"0.07400","-152.35838","0.00037"
"0.08400","-152.35838","0.00555"
"0.08500","-152.35838","-0.00579"
"0.09200","-152.35838","0.00621"
"0.09400","-152.35838","0.01758"
"0.09600","-152.35838","0.00188"
"0.10100","-152.35838","-0.00900"
"0.10600","-152.35838","0.00334"
"0.11200","-152.35838","-0.01241"
"0.11800","-152.35838","0.00122"
"0.12500","-152.35838","-0.01194"
"0.12700","-152.35838","-0.00191"
"0.13000","-152.35838","0.00895"
"0.13500","-152.35838","-0.00692"
"0.14500","-152.35838","0.00016"
"0.15500","-152.35838","0.00767"
"0.16100","-152.35838","-0.00329"
"0.16300","-152.35838","-0.02130"
"0.16800","-152.35838","-0.00831"
"0.17400","-152.35838","-0.02185"
"0.17900","-152.35838","-0.00634"
"0.18400","-152.35838","0.00643"
"0.18600","-152.35838","-0.01146"
"0.19000","-152.35838","0.00235"
"0.19900","-152.35838","-0.01180"
"0.20500","-152.35838","-0.00017"
"0.21500","-152.35838","-0.00196"
"0.22400","-152.35838","-0.01203"
"0.23000","-152.35838","0.00192"
"0.23500","-152.35838","-0.01032"
"0.24000","-152.35838","0.00288"
"0.24500","-152.35838","0.01446"
"0.24700","-152.35838","0.00114"
"0.25400","-152.35838","0.01285"
"0.25600","-152.35838","-0.00029"
"0.26300","-152.35838","-0.01171"
"0.26500","-152.35838","0.00122"
"0.27200","-152.35838","-0.01140"
"0.27600","-152.35838","-0.02383"
"0.28000","-152.35838","-0.00346"
"0.28800","-152.35838","-0.01722"
"0.29100","-152.35838","-0.00523"
"0.30100","-152.35838","-0.00408"
"0.30800","-152.35838","0.00629"
"0.31300","-152.35838","-0.00400"
"0.31900","-152.35838","0.00842"
"0.32500","-152.35838","-0.00159"
"0.32700","-152.35838","-0.01169"
"0.33400","-152.35838","0.00271"
"0.33700","-152.35838","-0.01016"
"0.34100","-152.35838","0.00186"
"0.35100","-152.35838","0.00815"
"0.36100","-152.35838","-0.00451"
"0.37100","-152.35838","0.00080"
"0.37400","-152.35838","-0.00940"
"0.38100","-152.35838","0.00103"
"0.38400","-152.35838","0.01243"
"0.38700","-152.35838","-0.00020"
"0.39600","-152.35838","0.01300"
"0.40100","-152.35838","-0.00426"
"0.41100","-152.35838","-0.00357"
"0.41700","-152.35838","-0.01755"
"0.41900","-152.35838","-0.00471"
"0.42900","-152.35838","-0.00467"
"0.43900","-152.35838","-0.00729"
"0.44100","-152.35838","0.00446"
"0.44400","-152.35838","-0.00644"
"0.44900","-152.35838","-0.01675"
"0.45100","-152.35838","-0.00449"
"0.45200","-152.35838","0.00776"
"0.46100","-152.35838","-0.00271"
"0.46700","-152.35838","0.00841"
"0.47100","-152.35838","0.01971"
"0.47300","-152.35838","0.00805"
"0.47400","-152.35838","-0.00586"
