Time,Extension,Load
"1.16800","-153.60719","-0.00994"
"1.17700","-153.60719","0.01355"
"1.18000","-153.60719","-0.00225"
"1.18400","-153.60719","0.01147"
"1.19300","-153.60719","0.00025"
"1.20300","-153.60719","0.00074"
"1.21300","-153.60719","-0.00343"
"1.22300","-153.60719","-0.00379"
"1.22700","-153.60719","0.01657"
"1.23000","-153.60719","0.00511"
"1.23100","-153.60719","-0.00578"
"1.23700","-153.60719","0.01474"
"1.24500","-153.60719","0.00292"
"1.25100","-153.60719","0.01302"
"1.25300","-153.60719","0.02431"
"1.25500","-153.60719","0.00635"
"1.25600","-153.60719","-0.00412"
"1.26500","-153.60719","0.00731"
"1.26800","-153.60719","-0.00475"
"1.27700","-153.60719","0.00765"
"1.28100","-153.60719","-0.00802"
"1.29000","-153.60719","0.00517"
"1.30000","-153.60719","0.01371"
"1.30500","-153.60719","0.00318"
"1.31500","-153.60719","0.00240"
"1.32400","-153.60719","0.01374"
"1.33200","-153.60719","0.00215"
"1.34200","-153.60719","0.01287"
"1.34400","-153.60719","0.00046"
"1.35400","-153.60719","0.01558"
"1.35700","-153.60719","0.00124"
"1.35800","-153.60719","-0.01141"
"1.36300","-153.60719","0.00313"
"1.36500","-153.60719","0.02037"
"1.36800","-153.60719","0.00691"
"1.37000","-153.60719","-0.01229"
"1.37800","-153.60719","0.01048"
"1.38100","-153.60719","0.02086"
"1.38300","-153.60719","0.00593"
"1.38400","-153.60719","-0.00600"
"1.39200","-153.60719","0.00545"
"1.39600","-153.60719","-0.00478"
"1.40000","-153.60719","0.01347"
"1.40800","-153.60719","0.00096"
"1.41800","-153.60719","0.00279"
"1.42000","-153.60719","-0.01017"
"1.42300","-153.60719","0.00185"
"1.43300","-153.60719","0.00562"
"1.44300","-153.60719","0.00438"
"1.45300","-153.60719","0.01083"
"1.45900","-153.60719","-0.00045"
"1.46200","-153.60719","0.00975"
"1.47200","-153.60719","0.00171"
"1.47500","-153.60719","0.01344"
"1.47800","-153.60719","0.00096"
"1.48100","-153.60719","0.01210"
"1.48300","-153.60719","-0.00259"
"1.49300","-153.60719","0.00031"
"1.50000","-153.60719","0.01235"
"1.51000","-153.60719","0.00901"
"1.52000","-153.60719","0.01030"
"1.52200","-153.60719","-0.00090"
"1.52400","-153.60719","-0.01096"
"1.53000","-153.60719","0.00071"
"1.54000","-153.60719","-0.00050"
"1.54100","-153.60719","0.01135"
"1.55100","-153.60719","0.00181"
"1.55700","-153.60719","0.01743"
"1.56200","-153.60719","0.00611"
"1.56900","-153.60719","-0.00591"
"1.57900","-153.60719","-0.00449"
"1.58200","-153.60719","0.01185"
"1.58600","-153.60719","0.00150"
"1.59500","-153.60719","0.01275"
"1.60100","-153.60719","0.00233"
"1.60800","-153.60719","0.01721"
"1.61000","-153.60719","0.00190"
"1.61600","-153.60719","0.01306"
"1.62300","-153.60719","0.00304"
"1.62900","-153.60719","0.01908"
"1.63400","-153.60719","0.00383"
"1.63500","-153.60719","-0.00630"
"1.63800","-153.60719","0.00498"
"1.64300","-153.60719","-0.00534"
"1.65300","-153.60719","0.00883"
"1.65500","-153.60719","0.02649"
"1.65700","-153.60719","0.01615"
"1.66000","-153.60719","0.00418"
"1.67000","-153.60719","0.00558"
"1.67600","-153.60719","-0.00454"
"1.68200","-153.60719","0.00759"
"1.68700","-153.60719","-0.00859"
"1.69700","-153.60719","0.00778"
"1.70700","-153.60719","0.01490"
"1.71400","-153.60719","0.00231"
"1.72400","-153.60719","0.00155"
"1.73200","-153.60719","0.01187"
"1.73600","-153.60719","0.00086"
"1.73800","-153.60719","-0.01086"
"1.74200","-153.60719","-0.00072"
"1.75000","-153.60719","-0.01131"
"1.75200","-153.60719","0.00845"
"1.76000","-153.60719","0.02331"
"1.76300","-153.60719","0.00284"
"1.76600","-153.60719","-0.00818"
"1.76800","-153.60719","0.00209"
"1.77000","-153.60719","0.01458"
"1.77500","-153.60719","0.00055"
"1.78500","-153.60719","-0.00174"
"1.78700","-153.60719","0.01254"
"1.79300","-153.60719","-0.00260"
"1.79500","-153.60719","0.00825"
"1.80300","-153.60719","-0.00492"
"1.80700","-153.60719","0.01175"
"1.81700","-153.60719","-0.00322"
"1.81900","-153.60719","0.01645"
"1.82500","-153.60719","0.00381"
"1.82600","-153.60719","-0.00896"
"1.83500","-153.60719","0.00414"
"1.84000","-153.60719","-0.01467"
"1.84400","-153.60719","-0.00232"
"1.84600","-153.60719","0.00777"
"1.85200","-153.60719","-0.00246"
"1.85800","-153.60719","0.01015"
"1.86800","-153.60719","-0.00184"
"1.87800","-153.60719","-0.00596"
"1.88300","-153.60719","0.00594"
"1.88700","-153.60719","-0.01156"
"1.89100","-153.60719","-0.00017"
"1.90000","-153.60719","0.01209"
"1.90200","-153.60719","-0.00266"
"1.90800","-153.60719","0.01094"
"1.91400","-153.60719","-0.00215"
"1.91600","-153.60719","0.01193"
"1.92600","-153.60719","0.01676"
"1.92800","-153.60719","-0.00272"
"1.93300","-153.60719","0.00783"
"1.94100","-153.60719","-0.00522"
"1.94700","-153.60719","0.00892"
"1.95300","-153.60719","-0.00708"
"1.95900","-153.60719","0.00393"
"1.96300","-153.60719","0.01727"
"1.96500","-153.60719","0.00561"
"1.97400","-153.60719","0.01819"
"1.97800","-153.60719","0.00658"
"1.98800","-153.60719","0.00637"
"1.99000","-153.60719","-0.00993"
"1.99700","-153.60719","0.00610"
"2.00700","-153.60719","0.01611"
"2.00900","-153.60719","0.00428"
"2.01800","-153.60719","-0.00596"
"2.02000","-153.60719","0.00419"
"2.02100","-153.60719","0.01472"
"2.02300","-153.60719","0.00259"
"2.02700","-153.60719","0.01540"
"2.03200","-153.60719","-0.00051"
"2.03500","-153.60719","0.01144"
"2.03900","-153.60719","-0.00261"
"2.04900","-153.60719","0.00522"
"2.05100","-153.60719","0.01984"
"2.05400","-153.60719","0.00062"
"2.06200","-153.60719","0.01267"
"2.06700","-153.60719","0.00242"
"2.07000","-153.60719","0.01300"
"2.07600","-153.60719","0.02380"
"2.07900","-153.60719","0.01227"
"2.08100","-153.60719","0.00181"
"2.09100","-153.60719","0.00534"
"2.10100","-153.60719","0.00826"
"2.10600","-153.60719","-0.00371"
"2.11300","-153.60719","0.00754"
"2.12300","-153.60719","0.00992"
"2.13100","-153.60719","-0.00106"
"2.14100","-153.60719","0.00365"
"2.14300","-153.60719","-0.01106"
"2.14800","-153.60719","-0.00067"
"2.15300","-153.60719","0.01185"
"2.15800","-153.60719","-0.00356"
"2.16100","-153.60719","0.00825"
"2.16700","-153.60719","-0.00312"
"2.17300","-153.60719","0.00756"
"2.17500","-153.60719","0.01868"
"2.18200","-153.60719","0.00366"
"2.18800","-153.60719","0.02153"
"2.19400","-153.60719","0.00205"
"2.19500","-153.60719","-0.00825"
"2.20100","-153.60719","0.00454"
"2.20500","-153.60719","-0.01632"
"2.20800","-153.60719","-0.00264"
"2.21100","-153.60719","0.01436"
"2.21500","-153.60719","0.00104"
"2.21700","-153.60719","0.01294"
"2.21900","-153.60719","-0.00311"
"2.22000","-153.60719","-0.01623"
"2.22400","-153.60719","-0.00505"
"2.22600","-153.60719","0.01165"
"2.23200","-153.60719","0.00110"
"2.23600","-153.60719","0.01472"
"2.24300","-153.60719","0.00327"
"2.24500","-153.60719","-0.00786"
"2.24700","-153.60719","-0.01956"
"2.24900","-153.60719","-0.00217"
"2.25500","-153.60719","0.00794"
"2.26100","-153.60719","-0.00699"
"2.26500","-153.60719","0.00740"
"2.27500","-153.60719","0.01378"
"2.28100","-153.60719","0.00218"
"2.28600","-153.60719","0.01359"
"2.28900","-153.60719","0.00184"
"2.29000","-153.60719","-0.00844"
"2.29200","-153.60719","0.00429"
"2.29700","-153.60719","-0.00825"
"2.30700","-153.60719","-0.00610"
"2.31500","-153.60719","0.00442"
"2.31700","-153.60719","0.02858"
"2.31900","-153.60719","0.01191"
"2.32300","-153.60719","0.00004"
"2.32700","-153.60719","0.01677"
"2.33200","-153.60719","0.00526"
"2.33800","-153.60719","0.01901"
"2.34400","-153.60719","0.00558"
"2.35400","-153.60719","-0.00667"
"2.36400","-153.60719","-0.00217"
"2.36600","-153.60719","0.01091"
"2.37300","-153.60719","0.00062"
"2.37600","-153.60719","0.01221"
"2.38400","-153.60719","0.00140"
"2.39400","-153.60719","-0.00349"
"2.39700","-153.60719","-0.01495"
"2.39900","-153.60719","-0.00428"
"2.40200","-153.60719","0.00780"
"2.41000","-153.60719","-0.00500"
"2.41600","-153.60719","0.00769"
"2.42300","-153.60719","-0.00271"
"2.42800","-153.60719","0.01049"
"2.43000","-153.60719","0.02438"
"2.43200","-153.60719","0.01211"
"2.43300","-153.60719","-0.00706"
"2.43700","-153.60719","0.00624"
"2.44700","-153.60719","0.00006"
"2.45100","-153.60719","-0.01151"
"2.45300","-153.60719","0.00119"
"2.45800","-153.60719","0.01183"
"2.46300","-153.60719","-0.00095"
"2.47100","-153.60719","0.00918"
"2.48100","-153.60719","0.00722"
"2.49100","-153.60719","0.00416"
"2.49400","-153.60719","0.01470"
"2.50200","-153.60719","0.00147"
"2.51200","-153.60719","-0.00590"
"2.51900","-153.60719","0.00779"
"2.52300","-153.60719","-0.00518"
"2.52800","-153.60719","0.00836"
"2.53400","-153.60719","0.02218"
"2.53700","-153.60719","0.01087"
"2.53900","-153.60719","-0.00141"
"2.54200","-153.60719","0.00872"
"2.54800","-153.60719","-0.00820"
"2.55000","-153.60719","0.00319"
"2.55400","-153.60719","-0.01144"
"2.55600","-153.60719","-0.00018"
"2.56600","-153.60719","-0.00957"
"2.57000","-153.60719","0.00917"
"2.57100","-153.60719","0.02245"
"2.57300","-153.60719","0.01124"
"2.57400","-153.60719","-0.00283"
"2.57600","-153.60719","-0.01612"
"2.57800","-153.60719","0.00161"
"2.58800","-153.60719","-0.00612"
"2.59000","-153.60719","0.00588"
"2.59800","-153.60719","-0.00851"
"2.60000","-153.60719","0.00180"
"2.61000","-153.60719","0.00597"
"2.61300","-153.60719","-0.00456"
"2.62100","-153.60719","0.00932"
"2.62400","-153.60719","-0.00378"
"2.62700","-153.60719","0.00994"
"2.63700","-153.60719","0.01147"
"2.64100","-153.60719","0.00083"
"2.64400","-153.60719","0.01319"
"2.64800","-153.60719","-0.00154"
"2.65000","-153.60719","-0.01575"
"2.65300","-153.60719","-0.00516"
"2.66300","-153.60719","-0.00982"
"2.66600","-153.60719","0.00201"
"2.67600","-153.60719","-0.00130"
"2.67900","-153.60719","0.01168"
"2.68200","-153.60719","0.02226"
"2.68400","-153.60719","0.00878"
"2.68700","-153.60719","-0.00148"
"2.69100","-153.60719","0.01117"
"2.70100","-153.60719","0.01053"
"2.70300","-153.60719","-0.00277"
"2.71300","-153.60719","-0.00600"
"2.72000","-153.60719","0.00432"
"2.72400","-153.60719","-0.00714"
"2.73300","-153.60719","0.00837"
"2.73400","-153.60719","0.01882"
"2.73700","-153.60719","0.00217"
"2.74400","-153.60719","0.01221"
"2.75100","-153.60719","-0.00382"
"2.75600","-153.60719","0.00676"
"2.75900","-153.60719","-0.00337"
"2.76900","-153.60719","-0.00569"
"2.77500","-153.60719","0.00689"
"2.77800","-153.60719","-0.00348"
"2.78500","-153.60719","0.01472"
"2.79000","-153.60719","0.00209"
"2.79600","-153.60719","0.01334"
"2.80200","-153.60719","-0.00108"
"2.80700","-153.60719","0.01210"
"2.81100","-153.60719","0.00012"
"2.81900","-153.60719","-0.01419"
"2.82200","-153.60719","-0.00317"
"2.82400","-153.60719","0.00793"
"2.83200","-153.60719","-0.00367"
"2.84200","-153.60719","0.00767"
"2.85200","-153.60719","-0.00436"
"2.86200","-153.60719","0.00522"
"2.86500","-153.60719","-0.01219"
"2.86800","-153.60719","-0.00195"
"2.87200","-153.60719","0.01077"
"2.87900","-153.60719","-0.00037"
"2.88700","-153.60719","0.01057"
"2.89700","-153.60719","0.01081"
"2.90300","-153.60719","0.00002"
"2.90400","-153.60719","-0.01436"
"2.90700","-153.60719","0.00376"
"2.91700","-153.60719","0.00564"
"2.92000","-153.60719","-0.00680"
"2.92400","-153.60719","0.00642"
"2.92900","-153.60719","-0.00977"
"2.93200","-153.60719","0.00196"
"2.93800","-153.60719","0.01376"
"2.94600","-153.60719","0.00288"
"2.95200","-153.60719","0.01684"
"2.95700","-153.60719","-0.00110"
"2.96300","-153.60719","0.01100"
"2.96600","-153.60719","-0.00403"
"2.97600","-153.60719","-0.00139"
"2.98600","-153.60719","0.00728"
"2.99600","-153.60719","0.00375"
"2.99900","-153.60719","0.01589"
"3.00200","-153.60719","0.02634"
"3.00600","-153.60719","0.00697"
"3.00800","-153.60719","0.01949"
"3.01000","-153.60719","0.00931"
"3.01800","-153.60719","-0.01431"
"3.02200","-153.60719","0.00365"
"3.03200","-153.60719","-0.00363"
"3.03500","-153.60719","0.00998"
"3.04500","-153.60719","0.00406"
"3.05400","-153.60719","0.01567"
"3.05700","-153.60719","0.00474"
"3.05900","-153.60719","-0.00649"
"3.06300","-153.60719","0.01151"
"3.06700","-153.60719","-0.00434"
"3.07600","-153.60719","0.00885"
"3.08100","-153.60719","-0.00127"
"3.09100","-153.60719","0.01088"
"3.09500","-153.60719","-0.00305"
"3.09800","-153.60719","0.00752"
"3.10800","-153.60719","-0.00456"
"3.11100","-153.60719","0.00583"
"3.11600","-153.60719","-0.00588"
"3.11900","-153.60719","0.00995"
"3.12400","-153.60719","-0.00126"
"3.13200","-153.60719","-0.01742"
"3.13400","-153.60719","-0.00419"
"3.13700","-153.60719","0.00912"
"3.14200","-153.60719","0.02537"
"3.14500","-153.60719","0.01531"
"3.14800","-153.60719","0.00169"
"3.15400","-153.60719","0.01361"
"3.16100","-153.60719","-0.00039"
"3.16600","-153.60719","0.00964"
"3.17200","-153.60719","-0.00458"
"3.18000","-153.60719","0.00836"
"3.18300","-153.60719","-0.00665"
"3.19200","-153.60719","0.00394"
"3.20200","-153.60719","0.00309"
"3.21100","-153.60719","0.01703"
"3.21200","-153.60719","0.00626"
"3.21300","-153.60719","-0.00541"
"3.21900","-153.60719","0.00637"
"3.22100","-153.60719","-0.00683"
"3.22400","-153.60719","0.00566"
"3.23300","-153.60719","-0.00435"
"3.23900","-153.60719","0.00691"
"3.24900","-153.60719","0.00252"
"3.25500","-153.60719","0.01637"
"3.25800","-153.60719","0.00560"
"3.26800","-153.60719","0.01094"
"3.27100","-153.60719","-0.00111"
"3.28100","-153.60719","-0.00318"
"3.28800","-153.60719","0.01183"
"3.29800","-153.60719","0.01215"
"3.30400","-153.60719","0.02321"
"3.30900","-153.60719","0.00957"
"3.31900","-153.60719","0.00083"
"3.32900","-153.60719","-0.00481"
"3.33300","-153.60719","0.00554"
"3.33500","-153.60719","-0.00507"
"3.33800","-153.60719","0.00894"
"3.34600","-153.60719","-0.00539"
"3.35500","-153.60719","0.00753"
"3.36500","-153.60719","0.00620"
"3.37200","-153.60719","0.01707"
"3.37400","-153.60719","0.00524"
"3.38400","-153.60719","-0.00213"
"3.38500","-153.60719","-0.01314"
"3.38800","-153.60719","-0.00009"
"3.39800","-153.60719","-0.01071"
"3.40000","-153.60719","0.00169"
"3.40600","-153.60719","0.01510"
"3.41600","-153.60719","0.00809"
"3.42100","-153.60719","0.01950"
"3.42400","-153.60719","0.00561"
"3.42500","-153.60719","-0.00625"
"3.43100","-153.60719","0.00627"
"3.43700","-153.60719","-0.00944"
"3.44100","-153.60719","0.00154"
"3.44300","-153.60719","-0.01195"
"3.44600","-153.60719","-0.00011"
"3.45000","-153.60719","-0.01112"
"3.45500","-153.60719","0.00174"
"3.45700","-153.60719","0.01294"
"3.46200","-153.60719","-0.00271"
"3.46500","-153.60719","0.00821"
"3.46700","-153.60719","0.02001"
"3.47200","-153.60719","0.00863"
"3.47400","-153.60719","-0.00723"
"3.47800","-153.60719","0.00339"
"3.48800","-153.60719","-0.00450"
"3.49700","-153.60719","0.00551"
"3.49900","-153.60719","-0.00660"
"3.50200","-153.60719","0.00644"
"3.51200","-153.60719","0.00866"
"3.52100","-153.60719","0.02027"
"3.52400","-153.60719","0.00829"
"3.52700","-153.60719","-0.00236"
"3.53100","-153.60719","0.01317"
"3.53500","-153.60719","0.00214"
"3.53800","-153.60719","-0.01050"
"3.54200","-153.60719","-0.00019"
"3.55200","-153.60719","-0.00606"
"3.55900","-153.60719","0.00962"
"3.56500","-153.60719","-0.00178"
"3.57100","-153.60719","0.00873"
"3.57500","-153.60719","-0.00168"
"3.58500","-153.60719","0.01388"
"3.58800","-153.60719","-0.00082"
"3.59800","-153.60719","0.00798"
"3.60000","-153.60719","-0.00316"
"3.60700","-153.60719","0.00799"
"3.61400","-153.60719","-0.00813"
"3.61900","-153.60719","0.00710"
"3.62100","-153.60719","0.01917"
"3.62800","-153.60719","0.00810"
"3.62900","-153.60719","-0.00502"
"3.63600","-153.60719","0.00570"
"3.64100","-153.60719","-0.00626"
"3.64500","-153.60719","-0.01730"
"3.64700","-153.60719","-0.00323"
"3.65700","-153.60719","-0.00445"
"3.66000","-153.60719","0.00997"
"3.67000","-153.60719","0.01339"
"3.67500","-153.60719","0.00216"
"3.68300","-153.60719","0.01268"
"3.69300","-153.60719","0.00485"
"3.69900","-153.60719","0.01580"
"3.70200","-153.60719","-0.00539"
"3.70600","-153.60719","0.00816"
"3.71000","-153.60719","-0.00300"
"3.71200","-153.60719","0.00720"
"3.71800","-153.60719","0.02114"
"3.72200","-153.60719","0.00565"
"3.73200","-153.60719","0.00786"
"3.73800","-153.60719","-0.00444"
"3.74800","-153.60719","-0.00038"
"3.75000","-153.60719","0.01332"
"3.75300","-153.60719","0.00001"
"3.76300","-153.60719","0.00653"
"3.77200","-153.60719","0.02252"
"3.77700","-153.60719","0.00260"
"3.77900","-153.60719","-0.00889"
"3.78300","-153.60719","0.00219"
"3.78800","-153.60719","0.01633"
"3.79000","-153.60719","0.00255"
"3.80000","-153.60719","0.00517"
"3.80300","-153.60719","-0.00827"
"3.80900","-153.60719","0.00298"
"3.81900","-153.60719","0.00344"
"3.82300","-153.60719","0.01590"
"3.82900","-153.60719","0.00565"
"3.83800","-153.60719","0.01857"
"3.84100","-153.60719","-0.00228"
"3.85100","-153.60719","-0.00724"
"3.86100","-153.60719","-0.00587"
"3.86400","-153.60719","0.01226"
"3.86800","-153.60719","0.00130"
"3.87300","-153.60719","0.01180"
"3.87500","-153.60719","0.02502"
"3.87800","-153.60719","0.00984"
"3.88400","-153.60719","-0.00675"
"3.88700","-153.60719","0.00351"
"3.88900","-153.60719","0.01668"
"3.89100","-153.60719","0.00491"
"3.89700","-153.60719","-0.00642"
"3.90200","-153.60719","0.01087"
"3.90600","-153.60719","-0.00271"
"3.91400","-153.60719","0.01085"
"3.92100","-153.60719","0.00082"
"3.92300","-153.60719","-0.00935"
"3.92600","-153.60719","0.00398"
"3.92700","-153.60719","0.01827"
"3.93700","-153.60719","0.00457"
"3.94500","-153.60719","-0.00913"
"3.95000","-153.60719","0.00372"
"3.95500","-153.60719","-0.01594"
"3.95800","-153.60719","-0.00386"
"3.96000","-153.60719","0.00652"
"3.97000","-153.60719","0.00883"
"3.98000","-153.60719","0.00931"
"3.99000","-153.60719","0.01244"
"3.99300","-153.60719","-0.00284"
"3.99600","-153.60719","0.00944"
"4.00400","-153.60719","-0.00471"
"4.01000","-153.60719","0.00575"
"4.01600","-153.60719","0.01702"
"4.01800","-153.60719","-0.00214"
"4.02500","-153.60719","0.00941"
"4.02700","-153.60719","0.02041"
"4.03200","-153.60719","0.00602"
"4.03600","-153.60719","0.01690"
"4.04200","-153.60719","0.00592"
"4.05200","-153.60719","0.00274"
"4.05600","-153.60719","-0.01236"
"4.06100","-153.60719","0.00458"
"4.06600","-153.60719","0.01663"
"4.06900","-153.60719","0.00279"
"4.07600","-153.60719","0.01504"
"4.08200","-153.60719","0.00427"
"4.09000","-153.60719","0.01515"
"4.09400","-153.60719","0.00150"
"4.10400","-153.60719","-0.00916"
"4.10600","-153.60719","0.00377"
"4.10800","-153.60719","-0.00629"
