0,0,0
0.2,-0.9088,0
0.4,-3.4304,0
0.6,-7.2576,0
0.8,-12.083,0
1,-17.6,0
1.2,-23.501,0
1.4,-29.478,0
1.6,-35.226,0
1.8,-40.435,0
2,-44.8,0
2.2,-48.013,0
2.4,-49.766,0
2.6,-50.187,-0.42048
2.8,-51.59,-3.577
3,-54.16,-9.36
3.2,-57.652,-17.217
3.4,-61.82,-26.594
3.6,-66.417,-36.939
3.8,-71.199,-47.699
4,-75.92,-58.32
4.2,-80.333,-68.25
4.4,-84.194,-76.936
4.6,-87.256,-83.825
4.8,-89.273,-88.364
5,-90,-90
5.2,-88.364,-90
5.4,-83.825,-90
5.6,-76.936,-90
5.8,-68.25,-90
6,-58.32,-90
6.2,-47.699,-90
6.4,-36.939,-90
6.6,-26.594,-90
6.8,-17.217,-90
7,-9.36,-90
7.2,-3.577,-90
7.4,-0.42048,-90
7.6,0.42048,-89.58
7.8,3.577,-86.423
8,9.36,-80.64
8.2,17.217,-72.783
8.4,26.594,-63.406
8.6,36.939,-53.061
8.8,47.699,-42.301
9,58.32,-31.68
9.2,68.25,-21.75
9.4,76.936,-13.064
9.6,83.825,-6.1747
9.8,88.364,-1.6358
10,90,0
10.2,90,0
10.4,90,0
10.6,90,0
10.8,90,0
11,90,0
11.2,90,0
11.4,90,0
11.6,90,0
11.8,90,0
12,90,0
12.2,90,0
12.4,90,0
12.6,89.58,0
12.8,86.423,0
13,80.64,0
13.2,72.783,0
13.4,63.406,0
13.6,53.061,0
13.8,42.301,0
14,31.68,0
14.2,21.75,0
14.4,13.064,0
14.6,6.1747,0
14.8,1.6358,0
15,2.8422e-14,0
