1638991383.9561226,-2.936714,-16.56431
1638991384.2594907,18.257257,-25.799388
1638991384.5560713,4.031132,-24.498107
1638991384.856111,0.056374,-20.452014
1638991389.654221,1.111318,-28.329534
1638991389.9542286,6.054167,-28.443599
1638991390.251037,0.85434,-27.249771
1638991390.5513196,-2.157495,-23.708129
1638991390.8543944,11.706748,-26.398069
1638991391.1573324,10.77185,-23.939682
1638991391.4574094,2.081342,-22.624691
1638991391.7569563,13.423165,-16.366951
1638991397.01142,-7.438794,-31.726284
1638991397.3114495,-13.941869,-36.018028
1638991397.632468,-6.840764,-41.132938
1638991406.3036547,-2.119309,-43.695869
1638991413.7550285,0.58122,-34.823581
1638991413.9647937,-5.714121,-31.525692
1638991414.2677982,6.326146,-29.311906
1638991414.5677068,-6.932152,-22.504978
1638991414.8677742,-13.583906,-30.604162
1638991415.1678698,-0.978067,-36.910663
1638991415.7708962,9.218035,-38.342002
1638991417.8615751,-14.719634,-26.741886
1638991418.1615524,-3.419278,-31.926158
1638991423.0889575,-16.387964,-61.069
1638991426.3560452,3.701577,-69.584327
1638991428.3962,2.656209,-67.24089
1638991430.7992642,0.321988,-62.464561
1638991439.2003849,-10.963677,-58.289451
1638991440.3973026,2.771272,-67.559494
1638991440.4995022,3.62076,-61.407127
1638991449.5028193,-8.003004,-62.564632
1638991449.899503,2.214855,-55.336887
1638991450.019545,-4.91017,-54.12957
1638991450.8965712,-2.394796,-70.032279
1638991452.7998004,2.327034,-77.346786
1638991452.8966467,4.296212,-78.527465
1638991453.0995338,3.316102,-75.344131
1638991453.199595,6.776198,-73.182434
1638991453.3028245,5.399435,-71.491615
1638991453.517625,1.257768,-68.330223
1638991453.6028647,3.508079,-65.710205
1638991453.6996777,2.351687,-61.471401
1638991453.8196073,-1.088072,-57.784297
1638991454.0000005,-14.765144,-56.227554
1638991454.0976517,-13.426432,-61.077034
1638991454.1976657,-7.897923,-61.93555
1638991454.2996645,-1.476523,-61.93555
1638991454.399811,1.806178,-63.809249
1638991454.496909,1.047877,-66.1968
1638991454.5966065,1.047877,-68.099411
1638991454.796652,1.168293,-61.607551
1638991455.699689,-8.464527,-69.176048
1638991455.8377383,-7.097013,-71.363388
1638991456.5999672,-11.078535,-66.638534
1638991456.740742,-13.139037,-66.638534
1638991456.817962,-15.30434,-67.281883
1638991456.8997004,-12.961465,-70.267181
1638991456.9997168,-6.44169,-77.08152
1638991457.106644,-1.427932,-80.6902
1638991457.1997504,-1.427932,-78.835052
1638991457.3030949,-3.015799,-79.582839
1638991457.39971,-0.852567,-84.579818
1638991457.4997058,1.578848,-85.016265
1638991457.6028097,-0.519774,-79.459198
1638991457.7027006,-3.373591,-77.228263
1638991457.859645,-1.750872,-80.789108
1638991457.9177117,-1.750872,-82.043121
1638991457.9996748,-6.031863,-77.606788
1638991458.1998909,-6.021282,-74.276435
1638991458.306797,-8.597089,-75.716285
1638991458.4068983,-14.234381,-75.716285
1638991458.560788,-12.949073,-75.123992
1638991458.6997612,-5.574941,-76.406082
1638991458.7997634,-8.003273,-77.218299
1638991458.9067328,-9.519856,-77.218299
1638991459.0427833,-7.795016,-76.677017
1638991459.7059798,9.276941,-86.305816
1638991459.9369197,4.713871,-80.164657
1638991460.1368315,8.277338,-80.081924
1638991460.2428002,8.277338,-78.817413
1638991460.3059518,8.277338,-76.785675
1638991460.4058154,8.277338,-74.491134
1638991460.5168428,8.277338,-72.535369
1638991461.037071,2.684851,-61.418571
1638991461.2376387,-5.619382,-57.431991
1638991461.4458172,-9.189639,-53.917797
1638991461.5378284,-10.980386,-55.382137
1638991461.6437948,-10.294039,-58.133777
1638991461.8438635,-13.707048,-62.078338
1638991461.9378462,-15.081978,-63.211441
1638991462.137876,-16.802658,-65.635215
1638991462.236604,-13.533632,-68.54393
1638991462.3407896,-10.316199,-68.54393
1638991462.4367929,0.456794,-69.07373
1638991462.6370096,9.790947,-72.477951
1638991462.7367811,-6.056941,-67.619133
1638991462.8607974,-10.1824,-64.508796
1638991462.906913,-5.39918,-66.02275
1638991463.0030937,-3.13098,-68.1063
1638991463.2068357,-5.038836,-69.447799
1638991463.4168158,2.522175,-75.859695
1638991463.5068924,-3.857039,-73.819549
1638991463.6060452,-6.307157,-72.50241
1638991463.8167262,-0.623919,-74.138771
1638991463.91687,-4.284124,-70.518371
1638991464.0168333,-8.243349,-68.890022
1638991464.106855,-9.969258,-71.077964
1638991464.2069385,-9.969258,-73.052597
1638991464.3032906,-8.971424,-71.639938
1638991464.4069195,-8.971424,-70.290679
1638991464.5029829,-6.646474,-73.022048
1638991464.5997622,-5.556776,-76.053047
1638991464.7168374,-6.4136,-74.885597
1638991464.8070502,-6.4136,-73.444305
1638991464.9468553,-4.468024,-77.07164
1638991465.3069332,-2.138326,-78.276756
1638991465.406991,-1.185413,-81.647186
1638991465.5168226,-3.522607,-80.20375
1638991465.6169167,-5.104161,-76.691284
1638991465.7068212,-5.104161,-75.748603
1638991465.8068311,-4.276692,-78.402305
1638991465.902932,-0.890789,-82.99047
1638991466.006921,-2.015419,-85.449302
1638991466.1032333,-9.195702,-84.423385
1638991466.3030176,-0.042849,-87.74768
1638991466.4168746,11.835808,-90.967208
1638991466.507136,14.368888,-90.367553
1638991466.6059659,9.550337,-87.937194
1638991466.7060735,4.044404,-86.130126
1638991466.8060274,4.044404,-84.645568
1638991466.906131,6.870446,-82.809562
1638991467.00592,5.680024,-79.899368
1638991467.142969,-1.272011,-75.489402
1638991467.2069657,-4.853117,-73.5485
1638991467.3069124,-1.652201,-75.805732
1638991467.458092,-0.091901,-76.845603
1638991467.5169854,-3.280128,-74.744735
1638991467.616989,-4.398525,-76.083877
1638991467.7069044,-2.419254,-81.289398
1638991467.807088,-2.419254,-81.289398
1638991467.9429066,-4.597,-76.577476
1638991468.0067334,-5.251646,-74.072372
1638991468.106681,-5.251646,-74.948669
1638991468.2071733,-6.875614,-76.373062
1638991468.3069413,-11.480214,-77.633178
1638991468.4069073,-12.733316,-77.633178
1638991468.5171595,-9.073693,-76.586921
1638991468.6071928,-2.611236,-77.448051
1638991468.7060735,5.161896,-81.921768
1638991468.8060648,6.370352,-84.117996
1638991468.9069827,-1.155548,-80.572486
1638991469.0069401,-3.55889,-77.79618
1638991469.1060388,4.772109,-80.659935
1638991469.207039,11.093993,-83.782058
1638991469.3061376,7.290982,-81.111808
1638991469.4169674,1.468225,-76.589431
1638991469.5060515,1.468225,-76.589431
1638991469.6059768,2.224858,-78.172927
1638991469.706078,4.934826,-73.019836
1638991469.8029923,6.119812,-65.179122
1638991469.9060173,0.714008,-65.179122
1638991470.0030415,-4.487603,-67.901229
1638991470.1039507,-2.520345,-66.190238
1638991470.2030368,2.338273,-64.613502
1638991470.306035,2.338273,-65.852249
1638991470.5169592,-5.73707,-62.417221
1638991471.9029777,-3.672726,-78.442047
1638991471.999956,-5.007474,-72.12564
1638991472.1070514,-5.007474,-72.586021
1638991472.203029,-6.075543,-75.614913
1638991472.307058,-9.462754,-76.794105
1638991472.4040132,-14.178368,-75.963775
1638991472.503085,-13.306773,-74.607818
1638991472.6070423,-5.478117,-75.126304
1638991472.7001023,4.698962,-79.282348
1638991472.8000395,9.682836,-82.53701
1638991472.900157,5.563509,-79.870864
1638991473.002936,1.014884,-75.517715
1638991473.1029878,4.706559,-75.517715
1638991473.202989,9.211165,-77.434783
1638991473.3001328,8.409512,-71.790969
1638991473.400038,5.114296,-62.932949
1638991473.5002692,0.359379,-63.500282
1638991473.5999906,-3.799132,-67.042175
1638991473.7030725,-3.799132,-64.855674
1638991473.8032203,0.3743,-63.586544
1638991473.9000509,2.628403,-66.213394
1638991474.0029566,0.192335,-67.079177
1638991474.1002903,-1.929598,-63.3843
1638991474.3031228,-1.929598,-60.865608
1638991474.407208,-6.919996,-60.865608
1638991474.5172932,-14.704691,-60.865608
1638991474.6070821,-16.539466,-62.642128
1638991474.7042544,-13.800335,-63.409011
1638991474.8040626,-13.800335,-63.409011
1638991474.9031491,-13.800335,-65.746475
1638991475.0071154,-13.800335,-68.460357
1638991475.1032019,-13.800335,-68.460357
